gen	invalid	avg	std	min	max	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	avg_used_codons	best_ind_used_codons	structural_diversity	selection_time	generation_time
0	0	0.5009687	0.00284746015073082	0.49444999999999995	0.50962	7	808.37	2	135.39	6	9.34	539.19	5	0.92	0	22.433486700057983
1	12	0.499429090909091	0.002509192932708397	0.49444	0.51135	878	652.7045454545455	50	33.86363636363637	17	9.465909090909092	129.52272727272728	194	0.62	0.00032520294189453125	12.672898292541504
2	7	0.4981466666666667	0.002624718861886497	0.49444	0.5087999999999999	878	257.258064516129	50	5.655913978494624	17	6.440860215053763	19.21505376344086	194	0.48	0.0003402233123779297	9.338284015655518
3	4	0.49714791666666674	0.0026378617116373498	0.49233000000000005	0.5076	1489	216.63541666666666	2	2.71875	5	5.708333333333333	8.0625	5	0.44	0.00022172927856445312	8.79116439819336
4	8	0.49671510869565205	0.0028465304947866946	0.49233000000000005	0.50316	1489	224.45652173913044	2	3.9782608695652173	5	6.141304347826087	12.782608695652174	5	0.35	0.00020074844360351562	8.962229251861572
5	3	0.49648082474226796	0.0033459770182113044	0.49229999999999996	0.5076	735	305.1958762886598	2	3.350515463917526	5	6.061855670103093	10.144329896907216	5	0.39	0.00019478797912597656	8.693739175796509
6	3	0.4953445360824743	0.0033250101993855105	0.49207999999999996	0.50683	9	434.70103092783506	2	1.9484536082474226	5	5.463917525773196	4.835051546391752	5	0.26	0.0002570152282714844	7.741786479949951
7	6	0.4953593617021276	0.004034757713338159	0.49207999999999996	0.50962	14	687.7553191489362	2	1.925531914893617	5	5.329787234042553	4.776595744680851	5	0.27	0.0002262592315673828	7.909612417221069
8	0	0.4950627	0.00377611516111467	0.49154	0.50316	1491	631.96	2	2.05	5	5.25	5.3	5	0.35	0.0004036426544189453	9.697109699249268
9	0	0.4943912000000001	0.0036040022974465533	0.49154	0.5046900000000001	19	530.6	2	1.95	5	5.12	4.89	5	0.28	0.0002923011779785156	9.67774510383606
10	0	0.4942149	0.003449634037111769	0.49154	0.502	19	637.92	2	1.96	5	5.11	4.94	5	0.28	0.0004115104675292969	8.867943525314331
11	1	0.4947321212121211	0.003995220698503668	0.49154	0.5076	19	668.5454545454545	2	1.8686868686868687	5	5.03030303030303	4.767676767676767	5	0.24	0.0001933574676513672	9.31435775756836
12	0	0.49446640000000003	0.0038071397452680983	0.49154	0.50962	19	914.69	2	1.89	5	5.12	4.82	5	0.26	0.0003299713134765625	10.085299015045166
13	0	0.4949543	0.0044137961563715244	0.49154	0.50962	19	834.69	2	1.87	5	5.09	4.73	5	0.24	0.0003688335418701172	9.632185935974121
14	0	0.4934425	0.0031792377624204273	0.49154	0.502	19	990.23	2	1.95	5	5.11	4.95	5	0.21	0.00025773048400878906	8.518401861190796
