gen	invalid	avg	std	min	max	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	avg_used_codons	best_ind_used_codons	structural_diversity	selection_time	generation_time
0	0	0.5012959	0.005976612768951992	0.49282000000000004	0.55577	25	811.31	5	136.02	7	9.42	541.16	17	0.95	0	15.62335467338562
1	13	0.49977390804597693	0.002628127411807475	0.49236	0.50962	1449	665.9540229885057	2	23.298850574712645	5	8.931034482758621	87.816091954023	5	0.64	0.00018095970153808594	7.807742595672607
2	13	0.4985274712643678	0.0023779128385130275	0.49236	0.5076	1449	440.2758620689655	2	9.298850574712644	5	6.379310344827586	33.89655172413793	5	0.37	0.0001819133758544922	5.8335466384887695
3	7	0.49769537634408606	0.002603925720799355	0.49229999999999996	0.5076	20	352.1182795698925	2	5.225806451612903	5	5.494623655913978	18.397849462365592	5	0.35	0.0001862049102783203	6.035690069198608
4	7	0.49673698924731174	0.0029186875769645843	0.49207999999999996	0.50962	17	440.4301075268817	2	2.817204301075269	5	5.344086021505376	8.56989247311828	5	0.42	0.00018095970153808594	6.130781412124634
5	2	0.4962114285714286	0.003464334903921767	0.49207999999999996	0.5076	17	419.92857142857144	2	2.142857142857143	5	5.469387755102041	5.785714285714286	5	0.46	0.00022268295288085938	5.839603424072266
6	1	0.4950757575757576	0.0035274130191823576	0.49207999999999996	0.5076	17	290.82828282828285	2	2.04040404040404	5	5.303030303030303	5.3232323232323235	5	0.4	0.0001819133758544922	5.367555618286133
7	0	0.4946904000000001	0.00347766298539695	0.49154	0.5076	828	178.07	2	1.95	5	5.19	4.93	5	0.36	0.0001838207244873047	5.570092439651489
8	0	0.49440570000000006	0.0035609311296344965	0.49154	0.50447	828	121.33	2	1.96	5	5.11	4.88	5	0.3	0.00023102760314941406	5.879832744598389
9	1	0.49387353535353534	0.0033628133703644137	0.49154	0.5076	828	180.5252525252525	2	1.9292929292929293	5	5.040404040404041	4.838383838383838	5	0.24	0.0001773834228515625	5.547041893005371
10	0	0.49363860000000004	0.0031320102234826818	0.49154	0.502	828	300.99	2	1.94	5	5.07	4.84	5	0.23	0.0001819133758544922	5.636546611785889
11	0	0.49401809999999996	0.0035361817529646375	0.49154	0.502	828	414.68	2	1.94	5	5.09	4.91	5	0.24	0.0002396106719970703	5.532389402389526
12	0	0.4940962	0.003848847822400892	0.49154	0.5076	828	512.73	2	1.97	5	5.2	4.98	5	0.24	0.00023555755615234375	5.7895636558532715
13	0	0.49488599999999994	0.0042035951279827235	0.49154	0.5076	828	593.96	2	1.97	5	5.19	5.08	5	0.24	0.00017595291137695312	5.979310989379883
14	0	0.4947215	0.004004688346176275	0.49154	0.5076	828	586.0	2	1.92	5	5.19	4.86	5	0.23	0.00019741058349609375	5.755521297454834
15	0	0.49377319999999997	0.0033772515097339265	0.49154	0.5076	828	537.94	2	1.86	5	4.98	4.8	5	0.16	0.00023651123046875	5.986272096633911
16	0	0.4939549	0.003923594141855155	0.49154	0.5076	828	586.58	2	1.96	5	5.13	4.99	5	0.22	0.00023937225341796875	5.81063437461853
17	0	0.4940716	0.003757274203461874	0.49154	0.50683	828	635.25	2	1.87	5	5.06	4.8	5	0.14	0.00022864341735839844	5.932888507843018
18	0	0.4940894	0.003443411337612754	0.49154	0.50098	828	611.23	2	1.94	5	5.14	5.0	5	0.16	0.0001919269561767578	5.807201385498047
19	0	0.494182	0.0037148749642484675	0.49154	0.50234	828	619.55	2	1.9	5	5.02	4.82	5	0.19	0.00019311904907226562	5.718715667724609
20	0	0.49421170000000003	0.0038532469567885306	0.49154	0.5076	828	716.32	2	1.86	5	5.03	4.75	5	0.15	0.00023794174194335938	5.568088054656982
21	0	0.49426699999999996	0.003620313108006	0.49154	0.502	828	717.09	2	1.92	5	5.13	4.91	5	0.19	0.0002434253692626953	5.926052808761597
22	0	0.4936232	0.0035411619223074285	0.49154	0.50962	828	717.23	2	1.96	5	5.16	5.0	5	0.18	0.00017595291137695312	5.498743295669556
23	0	0.494317	0.0039754495343294295	0.49154	0.5076	828	757.25	2	1.9	5	5.1	4.82	5	0.19	0.0002384185791015625	5.81760573387146
24	0	0.4943299	0.0037522298690245586	0.49154	0.502	828	773.56	2	1.97	5	5.13	5.14	5	0.15	0.00019359588623046875	5.5793867111206055
25	0	0.4948728	0.003969315326350385	0.49154	0.5076	828	789.49	2	1.89	5	5.13	4.82	5	0.2	0.00023627281188964844	6.355002403259277
26	0	0.4938964	0.003571908039129796	0.49154	0.5076	828	805.94	2	1.9	5	5.07	4.82	5	0.14	0.00019359588623046875	5.240243434906006
27	0	0.49451750000000005	0.004141689600875479	0.49154	0.5076	828	766.31	2	1.91	5	5.12	4.88	5	0.19	0.00019073486328125	6.176574230194092
28	0	0.4943488	0.0037003327634146737	0.49154	0.502	828	718.53	2	1.96	5	5.2	4.99	5	0.2	0.00019097328186035156	5.685756683349609
29	0	0.49420299999999995	0.004258795956605591	0.49154	0.5076	828	719.16	2	1.89	5	5.05	4.9	5	0.19	0.0002598762512207031	5.50133752822876
30	0	0.4939029	0.0035683184541181394	0.49138000000000004	0.502	39	728.12	3	1.97	6	5.15	5.0	9	0.21	0.00020265579223632812	5.7845659255981445
31	0	0.4941472	0.0039985795177787916	0.49138000000000004	0.50942	39	672.26	3	1.89	6	5.07	4.84	9	0.18	0.00020933151245117188	5.755813837051392
32	0	0.4940553999999999	0.0037073986621349564	0.49138000000000004	0.5076	39	602.22	3	2.06	6	5.25	5.4	9	0.23	0.0002372264862060547	5.993880271911621
33	0	0.49434089999999997	0.0037274272883585638	0.49138000000000004	0.50683	39	546.79	3	2.12	6	5.32	5.68	9	0.28	0.00022983551025390625	5.679689168930054
34	0	0.49410319999999996	0.0034798048451026714	0.49138000000000004	0.502	39	522.68	3	2.24	6	5.33	6.17	9	0.27	0.00024008750915527344	5.9551801681518555
35	0	0.49460699999999996	0.004060241987862305	0.48209	0.5076	835	420.08	4	2.34	7	5.49	6.66	13	0.3	0.00019168853759765625	5.713871717453003
36	0	0.49417379999999994	0.004258119251500594	0.48209	0.5087999999999999	835	340.92	4	2.53	7	5.62	7.45	13	0.34	0.0002357959747314453	5.365020513534546
