gen	invalid	avg	std	min	max	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	avg_used_codons	best_ind_used_codons	structural_diversity	selection_time	generation_time
0	0	0.4967741935483872	5.551115123125783e-17	0.49677419354838714	0.49677419354838714	4546	4609.6	1004	1025.2	13	13.0	3073.4	3031	1.0	0	5.304795503616333
1	0	0.49806451612903235	0.0025806451612902844	0.49677419354838714	0.5032258064516129	4546	4635.4	1004	634.5	13	11.8	1895.9	3031	1.0	4.172325134277344e-05	1.7397048473358154
2	0	0.4929032258064517	0.007741935483870987	0.4774193548387097	0.49677419354838714	2011	4417.7	2	654.9	5	14.6	1951.7	4	1.0	4.2438507080078125e-05	1.9510869979858398
3	0	0.4909677419354839	0.008869501345075843	0.4774193548387097	0.49677419354838714	4625	4090.0	2	415.2	5	10.2	1244.0	4	0.9	4.363059997558594e-05	1.7521309852600098
4	0	0.4851612903225807	0.009481895778515553	0.4774193548387097	0.49677419354838714	3432	3820.2	2	310.4	5	8.7	931.2	4	0.6	3.743171691894531e-05	1.5607390403747559
5	0	0.48516129032258065	0.01548387096774193	0.4774193548387097	0.5161290322580645	3433	2818.2	2	2.7	5	5.4	6.3	4	0.5	4.6253204345703125e-05	1.586024522781372
6	0	0.48838709677419356	0.01683611400090309	0.4774193548387097	0.5161290322580645	3433	3341.7	2	3.3	5	5.7	8.1	4	0.6	4.887580871582031e-05	1.6049234867095947
7	0	0.4774193548387097	0.0	0.4774193548387097	0.4774193548387097	3433	2841.0	2	2.0	5	5.0	4.0	4	0.4	4.029273986816406e-05	1.5107898712158203
8	0	0.48129032258064514	0.011612903225806449	0.4774193548387097	0.5161290322580645	3433	2556.7	2	1.9	5	4.9	3.9	4	0.4	3.600120544433594e-05	1.4833354949951172
9	0	0.48193548387096774	0.009146739921779239	0.4774193548387097	0.5032258064516129	3433	2841.1	2	2.7	5	5.0	5.9	4	0.5	3.075599670410156e-05	1.5072457790374756
10	0	0.48	0.007741935483870955	0.4774193548387097	0.5032258064516129	3433	2841.1	2	2.2	5	5.0	4.5	4	0.5	4.029273986816406e-05	1.4495182037353516
11	0	0.48129032258064514	0.011612903225806449	0.4774193548387097	0.5161290322580645	3433	3244.8	2	1.9	5	4.9	3.9	4	0.3	2.4557113647460938e-05	1.4410314559936523
12	0	0.4774193548387097	0.0	0.4774193548387097	0.4774193548387097	3433	3079.5	2	2.0	5	5.0	4.0	4	0.3	2.6226043701171875e-05	1.4555573463439941
13	0	0.47870967741935483	0.003870967741935494	0.4774193548387097	0.4903225806451613	3433	3079.5	2	2.0	5	5.1	4.1	4	0.5	3.1948089599609375e-05	1.5369377136230469
14	0	0.48129032258064514	0.011612903225806449	0.4774193548387097	0.5161290322580645	3433	2983.2	2	1.9	5	4.9	3.9	4	0.5	2.8371810913085938e-05	1.55743408203125
15	0	0.4838709677419355	0.013221871956076893	0.4774193548387097	0.5161290322580645	3433	2983.1	2	1.8	5	4.8	3.8	4	0.4	3.4332275390625e-05	1.6186392307281494
16	0	0.4748387096774193	0.007741935483870954	0.4516129032258065	0.4774193548387097	2013	2841.4	2	2.0	5	5.0	4.1	5	0.4	3.075599670410156e-05	1.6047801971435547
17	0	0.47870967741935483	0.01182600179343443	0.4516129032258065	0.49677419354838714	2013	2841.6	2	2.5	5	5.2	5.7	5	0.5	4.3392181396484375e-05	1.6484434604644775
18	0	0.4774193548387097	0.01154099601290212	0.4516129032258065	0.5032258064516129	2013	2700.1	2	2.0	5	5.0	4.2	5	0.5	3.0994415283203125e-05	1.6158852577209473
19	0	0.4774193548387097	0.01154099601290212	0.4516129032258065	0.5032258064516129	2013	2984.2	2	2.2	5	5.0	4.6	5	0.7	2.9325485229492188e-05	1.6273407936096191
20	0	0.4741935483870968	0.01265897862603134	0.4516129032258065	0.49677419354838714	3434	2699.8	2	3.2	5	5.3	7.2	5	0.6	3.7670135498046875e-05	1.6302077770233154
21	0	0.47806451612903234	0.018798454560430257	0.4516129032258065	0.5161290322580645	3434	2864.8	2	1.9	5	4.9	4.3	5	0.7	4.1484832763671875e-05	1.5442118644714355
22	0	0.47225806451612906	0.018202239973762413	0.4516129032258065	0.5161290322580645	2013	3006.8	2	1.9	5	4.9	4.5	5	0.6	4.38690185546875e-05	1.5614469051361084
23	0	0.4670967741935484	0.019611205359445997	0.4516129032258065	0.5161290322580645	3435	3007.0	2	1.9	5	4.9	4.6	5	0.6	5.316734313964844e-05	1.5079498291015625
24	0	0.46258064516129027	0.013237602921731078	0.4516129032258065	0.4903225806451613	3435	3007.8	2	65.8	5	6.1	198.4	5	0.6	3.9577484130859375e-05	1.733959436416626
25	0	0.4638709677419356	0.01835027439139081	0.4516129032258065	0.5032258064516129	3435	3007.9	2	65.8	5	6.1	198.3	5	0.6	4.57763671875e-05	1.6045904159545898
26	0	0.45999999999999996	0.016836114000903082	0.4516129032258065	0.49677419354838714	3435	2865.9	2	2.1	5	5.1	5.2	5	0.4	4.1961669921875e-05	1.6681973934173584
27	0	0.46709677419354845	0.02201125433449286	0.4516129032258065	0.5161290322580645	3435	3150.3	2	65.1	5	5.8	196.3	5	0.6	4.601478576660156e-05	1.8583283424377441
28	0	0.46580645161290324	0.021744902640455106	0.4516129032258065	0.5032258064516129	3435	3292.5	2	66.7	5	6.2	200.9	5	0.6	3.123283386230469e-05	1.8490419387817383
29	0	0.46580645161290324	0.02193548387096771	0.4516129032258065	0.5032258064516129	3435	3292.4	2	2.0	5	5.0	5.0	5	0.5	4.100799560546875e-05	1.6711547374725342
30	0	0.4580645161290322	0.019354838709677403	0.4516129032258065	0.5161290322580645	3435	2866.0	2	2.1	5	5.1	5.3	5	0.3	2.956390380859375e-05	1.5965056419372559
31	0	0.4606451612903227	0.020031193156464528	0.4516129032258065	0.5161290322580645	3435	3150.2	2	1.9	5	4.9	4.8	5	0.4	4.5299530029296875e-05	1.6571507453918457
32	0	0.4664516129032258	0.023448750768240306	0.4516129032258065	0.5161290322580645	3435	3150.2	2	2.1	5	5.3	5.3	5	0.5	5.173683166503906e-05	1.6405837535858154
33	0	0.4664516129032258	0.021211977061643333	0.4516129032258065	0.5161290322580645	3435	3292.5	2	2.1	5	5.2	5.2	5	0.6	3.933906555175781e-05	1.6049492359161377
34	0	0.46903225806451604	0.025161290322580625	0.4516129032258065	0.5161290322580645	3435	3292.3	2	1.8	5	4.8	4.6	5	0.5	4.3392181396484375e-05	1.6223158836364746
35	0	0.4593548387096774	0.016524191580471838	0.4516129032258065	0.5032258064516129	3435	3008.1	2	3.1	5	5.4	7.8	5	0.4	4.029273986816406e-05	1.5870864391326904
36	0	0.4580645161290322	0.014134775677552669	0.4516129032258065	0.49677419354838714	3435	3008.2	2	65.2	5	5.9	196.5	5	0.4	4.410743713378906e-05	1.8705346584320068
37	0	0.4580645161290322	0.014134775677552669	0.4516129032258065	0.49677419354838714	3435	3008.2	2	2.0	5	5.1	5.0	5	0.4	4.172325134277344e-05	1.6043038368225098
38	0	0.4619354838709677	0.020645161290322546	0.4516129032258065	0.5032258064516129	3435	3292.6	2	2.0	5	5.0	5.0	5	0.4	3.981590270996094e-05	1.6548471450805664
39	0	0.4651612903225807	0.023162997510988673	0.4516129032258065	0.5161290322580645	3435	3292.5	2	1.9	5	4.9	4.8	5	0.5	4.3392181396484375e-05	1.6199142932891846
40	0	0.4664516129032258	0.01957934310386258	0.4516129032258065	0.5032258064516129	3435	3292.3	2	2.2	5	5.0	5.4	5	0.6	3.170967102050781e-05	1.6392662525177002
41	0	0.45354838709677414	0.005806451612903208	0.4516129032258065	0.47096774193548385	3435	3008.2	2	2.0	5	5.0	5.0	5	0.3	4.172325134277344e-05	1.628129482269287
42	0	0.46322580645161293	0.014655247344000692	0.4516129032258065	0.4903225806451613	3435	3008.2	2	2.1	5	5.1	5.1	5	0.6	3.6716461181640625e-05	1.59969162940979
43	0	0.46838709677419355	0.021436448678498244	0.4516129032258065	0.5032258064516129	3435	3008.1	2	66.4	5	6.1	200.1	5	0.6	4.4345855712890625e-05	1.885643482208252
44	0	0.45612903225806445	0.009146739921779222	0.4516129032258065	0.4774193548387097	3435	3292.3	2	2.0	5	5.0	5.0	5	0.4	4.00543212890625e-05	1.578723430633545
45	0	0.46580645161290324	0.023404331802860688	0.4516129032258065	0.5161290322580645	3435	3292.3	2	1.8	5	4.8	4.6	5	0.5	3.147125244140625e-05	1.5807888507843018
46	0	0.4638709677419355	0.015921242166778142	0.4516129032258065	0.4903225806451613	3435	3150.3	2	2.0	5	5.1	4.9	5	0.6	4.029273986816406e-05	1.6090302467346191
47	0	0.4619354838709677	0.020645161290322546	0.4516129032258065	0.5032258064516129	3435	3292.3	2	2.0	5	5.0	5.0	5	0.3	4.696846008300781e-05	1.547114610671997
48	0	0.467741935483871	0.021830870084759507	0.4516129032258065	0.5161290322580645	3435	3150.4	2	1.9	5	5.0	4.7	5	0.6	3.790855407714844e-05	1.5220253467559814
49	0	0.4516129032258064	1.1102230246251565e-16	0.4516129032258065	0.4516129032258065	3435	3150.2	2	2.0	5	5.0	5.0	5	0.2	3.981590270996094e-05	1.5764780044555664
50	0	0.4606451612903227	0.020031193156464528	0.4516129032258065	0.5161290322580645	3435	3292.4	2	1.9	5	4.9	4.7	5	0.4	2.86102294921875e-05	1.5805859565734863
51	0	0.46322580645161293	0.018429492718820235	0.4516129032258065	0.5032258064516129	3435	3150.1	2	2.0	5	5.0	5.0	5	0.4	4.410743713378906e-05	1.597877025604248
52	0	0.46258064516129027	0.01999999999999998	0.4516129032258065	0.5161290322580645	3435	3292.4	2	1.9	5	4.9	4.8	5	0.5	3.218650817871094e-05	1.6018352508544922
53	0	0.4548387096774194	0.009677419354838701	0.4516129032258065	0.4838709677419355	3435	3150.5	2	2.0	5	5.0	5.0	5	0.3	3.24249267578125e-05	1.5615274906158447
54	0	0.4554838709677419	0.007741935483870943	0.4516129032258065	0.47096774193548385	3435	3008.4	2	2.0	5	5.0	5.0	5	0.4	4.38690185546875e-05	1.6190931797027588
55	0	0.46322580645161293	0.01865397715458186	0.4516129032258065	0.5032258064516129	3435	3008.5	2	2.0	5	5.1	5.0	5	0.5	4.2438507080078125e-05	1.5754377841949463
56	0	0.4548387096774194	0.009677419354838701	0.4516129032258065	0.4838709677419355	3435	3292.5	2	2.0	5	5.0	5.0	5	0.3	2.9087066650390625e-05	1.5750031471252441
57	0	0.4664516129032258	0.022727632198462598	0.4516129032258065	0.5032258064516129	3435	3150.2	2	3.7	5	5.3	9.6	5	0.5	4.4345855712890625e-05	1.6546015739440918
58	0	0.4606451612903227	0.020031193156464528	0.4516129032258065	0.5161290322580645	3435	3008.1	2	1.9	5	4.9	4.8	5	0.4	4.1484832763671875e-05	1.6841356754302979
59	0	0.45354838709677414	0.005806451612903208	0.4516129032258065	0.47096774193548385	3435	3150.3	2	2.0	5	5.0	5.0	5	0.3	4.267692565917969e-05	1.600733757019043
60	0	0.4735483870967741	0.027704400714301764	0.4516129032258065	0.5161290322580645	3435	3150.3	2	1.8	5	4.9	4.6	5	0.5	4.124641418457031e-05	1.6710913181304932
61	0	0.46322580645161293	0.020360946887818674	0.4516129032258065	0.5032258064516129	3435	3008.1	2	2.2	5	5.1	5.4	5	0.5	3.6716461181640625e-05	1.675126075744629
62	0	0.45419354838709686	0.007741935483870954	0.4516129032258065	0.4774193548387097	3435	3292.4	2	2.0	5	5.0	5.0	5	0.3	3.838539123535156e-05	1.5846202373504639
63	0	0.4606451612903227	0.018293479843558464	0.4516129032258065	0.5032258064516129	3435	3150.2	2	2.0	5	5.0	5.0	5	0.4	3.647804260253906e-05	1.6001245975494385
64	0	0.46258064516129027	0.017323511718835546	0.4516129032258065	0.49677419354838714	3435	3292.2	2	2.1	5	5.1	5.2	5	0.5	4.458427429199219e-05	1.6366558074951172
65	0	0.4619354838709677	0.020645161290322546	0.4516129032258065	0.5032258064516129	3435	3150.2	2	2.2	5	5.0	5.3	5	0.4	3.719329833984375e-05	1.563291072845459
66	0	0.46709677419354845	0.01982231160740284	0.4516129032258065	0.5032258064516129	3435	3292.4	2	2.0	5	5.0	4.9	5	0.6	4.363059997558594e-05	1.64532470703125
67	0	0.45677419354838716	0.010322580645161271	0.4516129032258065	0.4774193548387097	3435	3292.5	2	2.1	5	5.0	5.1	5	0.4	3.4809112548828125e-05	1.6247715950012207
68	0	0.46258064516129027	0.0223583528402109	0.4516129032258065	0.5161290322580645	3435	3150.4	2	1.9	5	5.0	4.8	5	0.4	4.124641418457031e-05	1.5962445735931396
69	0	0.4651612903225807	0.020695503138510245	0.4516129032258065	0.49677419354838714	3435	3150.6	2	16.8	5	5.9	48.5	5	0.5	4.291534423828125e-05	1.6851933002471924
70	0	0.46838709677419355	0.021436448678498244	0.4516129032258065	0.5032258064516129	3435	3293.1	2	65.5	5	5.9	197.1	5	0.6	5.221366882324219e-05	1.911630630493164
71	0	0.45612903225806445	0.013548387096774193	0.4516129032258065	0.49677419354838714	3435	3292.5	2	65.0	5	5.8	196.0	5	0.3	4.3392181396484375e-05	1.7868876457214355
72	0	0.46903225806451604	0.023091006668610647	0.4516129032258065	0.5032258064516129	3435	3292.9	2	2.0	5	5.0	5.0	5	0.6	3.9577484130859375e-05	1.5528488159179688
73	0	0.4612903225806452	0.020655239475589813	0.4516129032258065	0.5161290322580645	3435	2865.9	2	1.9	5	5.0	4.8	5	0.4	4.792213439941406e-05	1.5226104259490967
74	0	0.45677419354838716	0.015483870967741908	0.4516129032258065	0.5032258064516129	3435	3150.2	2	2.0	5	5.0	5.0	5	0.3	4.506111145019531e-05	1.623028039932251
75	0	0.45677419354838716	0.015483870967741908	0.4516129032258065	0.5032258064516129	3435	3292.5	2	2.0	5	5.0	5.0	5	0.3	3.9577484130859375e-05	1.6480646133422852
76	0	0.47225806451612906	0.028823623101533764	0.4516129032258065	0.5290322580645161	3435	3292.5	2	2.0	5	5.0	5.0	5	0.6	3.790855407714844e-05	1.7049551010131836
77	0	0.4554838709677419	0.007741935483870943	0.4516129032258065	0.47096774193548385	3435	3150.3	2	2.0	5	5.0	5.0	5	0.3	4.744529724121094e-05	1.5815811157226562
78	0	0.45677419354838716	0.015483870967741908	0.4516129032258065	0.5032258064516129	3435	2865.9	2	1.9	5	4.9	4.8	5	0.3	4.00543212890625e-05	1.5615882873535156
79	0	0.4612903225806452	0.01940852768579524	0.4516129032258065	0.5032258064516129	3435	3008.2	2	2.0	5	5.1	5.0	5	0.4	2.6702880859375e-05	1.564448595046997
