gen	invalid	avg	std	min	max	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	avg_used_codons	best_ind_used_codons	structural_diversity	selection_time	generation_time
0	0	0.4967741935483872	5.551115123125783e-17	0.49677419354838714	0.49677419354838714	4564	4588.6	1010	1018.2	13	13.0	3059.4	3043	1.0	0	5.260272741317749
1	0	0.49806451612903235	0.0025806451612902844	0.49677419354838714	0.5032258064516129	4564	4595.8	1010	641.0	13	14.9	1925.5	3043	1.0	4.673004150390625e-05	1.5941123962402344
2	0	0.49483870967741944	0.005806451612903241	0.4774193548387097	0.49677419354838714	1726	4611.4	6	658.0	7	15.6	1969.8	19	1.0	4.76837158203125e-05	1.989103078842163
3	0	0.4929032258064517	0.007741935483870972	0.4774193548387097	0.5032258064516129	1726	4615.4	6	513.1	7	11.2	1544.5	19	1.0	4.315376281738281e-05	1.4512505531311035
4	0	0.4922580645161291	0.007660865862605111	0.4774193548387097	0.5032258064516129	1726	4908.2	6	308.5	7	9.6	929.8	19	1.0	4.673004150390625e-05	1.461625337600708
5	0	0.49419354838709684	0.012642527704687361	0.4774193548387097	0.5225806451612903	1726	5204.3	6	207.5	7	9.3	626.2	19	1.0	5.0067901611328125e-05	1.5547826290130615
6	0	0.49419354838709684	0.01806451612903226	0.47096774193548385	0.5290322580645161	1733	4928.9	123	123.0	26	10.8	366.5	347	1.0	4.172325134277344e-05	1.5583598613739014
7	0	0.4916129032258064	0.01347136323730397	0.47096774193548385	0.5096774193548388	1733	4067.3	123	29.4	26	11.4	83.1	347	1.0	4.38690185546875e-05	1.4570965766906738
8	0	0.48967741935483866	0.013362783985295478	0.47096774193548385	0.5225806451612903	1733	4065.8	123	37.9	26	13.5	107.8	347	1.0	2.6702880859375e-05	1.6801891326904297
9	0	0.4838709677419354	0.01847460782358239	0.44516129032258067	0.5225806451612903	1636	2900.4	86	45.1	22	13.2	126.5	241	1.0	2.6226043701171875e-05	1.7177681922912598
10	0	0.4845161290322581	0.016687118911454912	0.44516129032258067	0.5032258064516129	1636	2886.1	86	59.3	22	15.8	165.8	241	1.0	3.0040740966796875e-05	1.5607514381408691
11	0	0.48193548387096785	0.01708155134822416	0.44516129032258067	0.5161290322580645	1636	2301.7	86	70.9	22	16.9	197.8	241	1.0	2.8133392333984375e-05	1.474550485610962
12	0	0.4716129032258065	0.01741935483870968	0.432258064516129	0.4903225806451613	1652	1689.0	142	61.8	22	15.0	170.7	381	0.9	3.62396240234375e-05	1.5584063529968262
13	0	0.47677419354838707	0.021484936523028034	0.432258064516129	0.49677419354838714	1652	1675.0	142	49.6	22	14.0	136.5	381	1.0	2.6941299438476562e-05	1.5137557983398438
14	0	0.4793548387096774	0.024490648898196524	0.432258064516129	0.5161290322580645	1652	1659.5	142	69.2	22	17.1	189.2	381	1.0	4.410743713378906e-05	1.658385992050171
15	0	0.48838709677419356	0.03924893206259387	0.432258064516129	0.5806451612903225	1652	1659.5	142	72.4	22	16.0	197.2	381	1.0	3.886222839355469e-05	1.7089641094207764
16	0	0.4748387096774193	0.020442554216457895	0.432258064516129	0.49677419354838714	1652	1661.1	142	47.1	22	13.0	129.1	381	1.0	3.218650817871094e-05	1.4850146770477295
17	0	0.4716129032258064	0.018122028264758894	0.432258064516129	0.49677419354838714	1652	1677.3	142	85.4	22	17.1	233.9	381	1.0	3.600120544433594e-05	1.6821706295013428
18	0	0.47870967741935483	0.02461778584301795	0.432258064516129	0.5161290322580645	1652	1687.0	142	60.5	22	15.6	166.4	381	1.0	4.5299530029296875e-05	1.5775277614593506
19	0	0.47870967741935483	0.02461778584301795	0.432258064516129	0.5161290322580645	1652	1685.4	142	50.6	22	13.5	139.3	381	1.0	4.744529724121094e-05	1.3811242580413818
20	0	0.4748387096774193	0.02347536180472291	0.432258064516129	0.5225806451612903	1652	1675.7	142	64.8	22	16.2	177.1	381	1.0	3.337860107421875e-05	1.579057216644287
21	0	0.47290322580645167	0.02179270419878005	0.432258064516129	0.5032258064516129	1652	1657.9	142	67.6	22	16.0	185.7	381	1.0	4.38690185546875e-05	1.649083137512207
22	0	0.4761290322580646	0.02641224450381772	0.432258064516129	0.5225806451612903	1652	1669.4	142	85.1	22	17.5	232.9	381	1.0	3.5762786865234375e-05	1.5219838619232178
23	0	0.48516129032258065	0.037596909120860555	0.432258064516129	0.5548387096774193	1652	1689.4	142	78.8	22	17.8	216.7	381	1.0	2.6941299438476562e-05	1.4953629970550537
24	0	0.47677419354838707	0.028188454548327056	0.432258064516129	0.5354838709677419	1652	1659.7	142	70.6	22	16.6	194.6	381	1.0	3.981590270996094e-05	1.5523877143859863
25	0	0.46838709677419355	0.02311802950602443	0.432258064516129	0.49677419354838714	1652	1687.4	142	78.3	22	17.3	217.7	381	1.0	4.76837158203125e-05	1.5365252494812012
26	0	0.46838709677419355	0.02311802950602443	0.432258064516129	0.49677419354838714	1652	1697.9	142	78.6	22	16.8	217.2	381	1.0	3.528594970703125e-05	1.5244622230529785
27	0	0.4741935483870967	0.030704526540105265	0.432258064516129	0.5354838709677419	1652	1681.0	142	87.1	22	18.9	240.4	381	1.0	3.409385681152344e-05	1.6194419860839844
28	0	0.46967741935483864	0.024277274480292623	0.432258064516129	0.5032258064516129	1652	1682.2	142	83.5	22	17.9	230.0	381	1.0	4.38690185546875e-05	1.494781494140625
29	0	0.4664516129032258	0.023091006668610702	0.432258064516129	0.49677419354838714	1652	1697.8	142	87.6	22	18.6	241.2	381	1.0	4.291534423828125e-05	1.5351831912994385
30	0	0.46967741935483864	0.026569368105772914	0.432258064516129	0.5161290322580645	1652	1674.1	142	84.3	22	18.6	232.0	381	1.0	4.172325134277344e-05	1.551997423171997
31	0	0.47290322580645155	0.029572042932557014	0.432258064516129	0.5161290322580645	1652	1651.7	142	116.8	22	22.9	316.7	381	1.0	2.765655517578125e-05	1.6400866508483887
32	0	0.47612903225806447	0.038255398917093154	0.432258064516129	0.567741935483871	1652	1662.0	142	87.5	22	18.7	240.0	381	1.0	4.2438507080078125e-05	1.4958107471466064
33	0	0.4709677419354838	0.03212877315609997	0.432258064516129	0.5419354838709678	1652	1675.1	142	96.3	22	20.0	264.8	381	1.0	3.981590270996094e-05	1.7527754306793213
34	0	0.46645161290322584	0.02737947764377154	0.432258064516129	0.5161290322580645	1652	1651.4	142	97.3	22	20.1	266.2	381	1.0	4.100799560546875e-05	1.5870733261108398
35	0	0.4716129032258064	0.03307985482140459	0.432258064516129	0.5419354838709678	1652	1666.1	142	90.4	22	18.3	246.8	381	1.0	4.00543212890625e-05	1.6579933166503906
36	0	0.46064516129032257	0.0231180295060244	0.432258064516129	0.5161290322580645	1652	1711.0	142	59.2	22	13.3	162.2	381	0.9	3.838539123535156e-05	1.6863749027252197
37	0	0.4587096774193548	0.021484936523028027	0.432258064516129	0.49677419354838714	1652	1700.1	142	59.7	22	14.2	163.7	381	0.9	4.5299530029296875e-05	1.360349416732788
38	0	0.4638709677419355	0.027440219765337726	0.432258064516129	0.5225806451612903	1652	1714.2	142	65.6	22	14.4	178.8	381	0.9	3.123283386230469e-05	1.5348560810089111
39	0	0.4651612903225807	0.026357029955890978	0.432258064516129	0.49677419354838714	1652	1703.3	142	65.5	22	15.4	178.2	381	0.9	4.887580871582031e-05	1.6235337257385254
40	0	0.47225806451612906	0.03692667876452693	0.432258064516129	0.5419354838709678	1652	1694.0	142	60.0	22	14.2	164.2	381	0.9	3.147125244140625e-05	1.565300703048706
41	0	0.46903225806451604	0.03365368091805155	0.432258064516129	0.5290322580645161	1652	1703.3	142	57.4	22	13.4	156.9	381	0.9	2.6464462280273438e-05	1.567927598953247
42	0	0.4703225806451613	0.035857272855716764	0.432258064516129	0.5354838709677419	1652	1715.8	142	74.2	22	16.3	203.1	381	0.9	2.5033950805664062e-05	1.6748080253601074
43	0	0.4670967741935483	0.030425357735617012	0.432258064516129	0.5161290322580645	1652	1714.2	142	38.5	22	10.1	105.3	381	0.8	3.6716461181640625e-05	1.437035322189331
44	0	0.46322580645161293	0.024786287370707795	0.432258064516129	0.5032258064516129	1652	1703.3	142	44.7	22	12.2	122.9	381	0.9	3.8623809814453125e-05	1.5378785133361816
45	0	0.47548387096774186	0.04161665399450357	0.432258064516129	0.5612903225806452	1652	1701.7	142	45.1	22	12.6	124.2	381	0.9	4.2438507080078125e-05	1.505481243133545
46	0	0.46903225806451604	0.04723796776254316	0.432258064516129	0.6	1652	1692.1	142	62.3	22	14.3	169.3	381	0.9	4.076957702636719e-05	1.5528879165649414
47	0	0.46709677419354845	0.028881328110450834	0.432258064516129	0.5096774193548388	1652	1643.9	142	75.8	22	16.2	205.3	381	1.0	4.3392181396484375e-05	1.6313228607177734
48	0	0.4638709677419355	0.025061838192974247	0.432258064516129	0.49677419354838714	1652	1658.0	142	62.7	22	13.9	170.2	381	1.0	4.5299530029296875e-05	1.6970939636230469
