gen	invalid	avg	std	min	max	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	avg_used_codons	best_ind_used_codons	structural_diversity	selection_time	generation_time
0	0	0.4967741935483872	5.551115123125783e-17	0.49677419354838714	0.49677419354838714	4486	4600.0	984	1022.0	13	13.0	3067.0	2991	1.0	0	6.0059123039245605
1	0	0.5025806451612904	0.017419354838709655	0.49677419354838714	0.5548387096774193	4486	4631.8	984	660.4	13	16.0	1969.1	2991	1.0	4.76837158203125e-05	1.9174487590789795
2	0	0.503225806451613	0.011540996012902127	0.49677419354838714	0.5290322580645161	4486	4603.0	984	782.3	13	17.9	2332.1	2991	1.0	4.2438507080078125e-05	2.6679341793060303
3	0	0.4935483870967743	0.008287246824945253	0.4774193548387097	0.5032258064516129	3050	4627.6	32	640.2	10	14.1	1912.2	96	1.0	4.3392181396484375e-05	1.8560900688171387
4	0	0.49161290322580653	0.009481895778515539	0.4774193548387097	0.5032258064516129	4726	3784.2	85	439.7	25	14.7	1314.2	235	1.0	4.00543212890625e-05	1.6698107719421387
5	0	0.49870967741935485	0.021014835451486868	0.4774193548387097	0.5483870967741935	4726	3622.6	85	334.0	25	13.3	999.3	235	1.0	5.793571472167969e-05	1.5708234310150146
6	0	0.49161290322580653	0.009481895778515537	0.4774193548387097	0.5032258064516129	4726	3952.4	85	361.3	25	17.5	1075.6	235	1.0	3.0994415283203125e-05	1.7505078315734863
7	0	0.4903225806451613	0.010795613245600976	0.4774193548387097	0.5032258064516129	4530	3780.6	3	333.6	4	13.1	997.5	7	1.0	4.315376281738281e-05	1.6820247173309326
8	0	0.48580645161290326	0.009146739921779265	0.4774193548387097	0.49677419354838714	2980	3761.8	4	243.8	5	14.3	726.6	8	1.0	4.363059997558594e-05	1.4654583930969238
9	0	0.4870967741935484	0.013912166872805035	0.4774193548387097	0.5161290322580645	2990	3604.2	4	43.1	5	12.7	119.5	9	1.0	3.0517578125e-05	1.4639892578125
10	0	0.4774193548387097	0.0	0.4774193548387097	0.4774193548387097	4528	3617.8	3	24.8	4	9.1	67.9	7	0.9	3.6716461181640625e-05	1.5055410861968994
11	0	0.4832258064516129	0.012393143685353903	0.4774193548387097	0.5161290322580645	4528	3809.0	3	74.6	4	12.1	208.1	7	0.8	3.910064697265625e-05	1.7603471279144287
12	0	0.48451612903225805	0.010967741935483862	0.4774193548387097	0.5032258064516129	4528	3979.6	3	53.7	4	11.2	149.9	7	0.9	4.00543212890625e-05	1.6818900108337402
13	0	0.47935483870967743	0.005806451612903241	0.4774193548387097	0.49677419354838714	4528	3480.4	3	33.3	4	10.0	93.2	7	1.0	4.0531158447265625e-05	1.6690552234649658
14	0	0.4774193548387097	0.0	0.4774193548387097	0.4774193548387097	4528	3472.4	3	14.6	4	7.3	39.3	7	0.9	4.38690185546875e-05	1.425616979598999
15	0	0.4832258064516129	0.012393143685353903	0.4774193548387097	0.5161290322580645	4528	3802.0	3	20.0	4	8.2	54.7	7	1.0	4.5299530029296875e-05	1.449359655380249
16	0	0.47677419354838707	0.001935483870967747	0.47096774193548385	0.4774193548387097	2981	3628.4	3	14.5	5	7.2	39.3	7	0.9	4.5299530029296875e-05	1.5416321754455566
17	0	0.47677419354838707	0.001935483870967747	0.47096774193548385	0.4774193548387097	2981	4085.3	3	11.5	5	6.5	30.2	7	1.0	4.38690185546875e-05	1.5197529792785645
18	0	0.47677419354838707	0.001935483870967747	0.47096774193548385	0.4774193548387097	2981	3775.6	3	11.5	5	6.6	30.2	7	1.0	3.719329833984375e-05	1.4358954429626465
19	0	0.48129032258064514	0.011248771467201725	0.47096774193548385	0.5032258064516129	2982	3795.0	10	48.3	8	10.7	132.2	28	0.9	4.267692565917969e-05	1.7889189720153809
20	0	0.4741935483870968	0.005948093198253491	0.4580645161290322	0.4774193548387097	2992	3443.9	567	60.3	38	8.2	167.4	1587	0.9	4.124641418457031e-05	1.8075637817382812
21	0	0.48258064516129034	0.017502787053226495	0.4580645161290322	0.5161290322580645	2992	3138.8	567	62.7	38	9.2	173.8	1587	0.9	4.649162292480469e-05	1.4518475532531738
22	0	0.48	0.013594391939164839	0.4580645161290322	0.5032258064516129	2992	3140.1	567	65.5	38	10.2	181.4	1587	0.9	4.100799560546875e-05	1.6654188632965088
23	0	0.47290322580645167	0.00818617905835455	0.4580645161290322	0.4903225806451613	2992	3292.6	567	61.2	38	8.7	170.0	1587	0.7	4.38690185546875e-05	1.624516487121582
24	0	0.4748387096774193	0.013284684052886462	0.4580645161290322	0.5032258064516129	2992	3137.0	567	70.4	38	10.9	194.7	1587	0.7	4.482269287109375e-05	1.6832096576690674
25	0	0.4709677419354838	0.011540996012902139	0.4580645161290322	0.5032258064516129	2992	3137.0	567	63.5	38	9.5	176.4	1587	0.7	4.220008850097656e-05	1.586599349975586
26	0	0.47870967741935483	0.0230458981928926	0.4580645161290322	0.5290322580645161	2992	3133.7	567	59.9	38	8.3	165.5	1587	0.7	2.86102294921875e-05	1.468618631362915
27	0	0.4741935483870968	0.014208203577771136	0.4580645161290322	0.5032258064516129	2992	3137.4	567	62.6	38	9.1	172.6	1587	0.7	4.029273986816406e-05	1.6171553134918213
28	0	0.46967741935483864	0.01601248212385918	0.4580645161290322	0.5161290322580645	4040	3290.9	127	72.3	27	10.5	199.4	346	0.5	4.410743713378906e-05	1.4842133522033691
29	0	0.4754838709677419	0.019790789226036117	0.4580645161290322	0.5161290322580645	4040	3087.7	127	73.1	27	10.7	201.3	346	0.7	4.458427429199219e-05	1.7173962593078613
30	0	0.4716129032258065	0.012724569627945853	0.4580645161290322	0.49677419354838714	4040	3314.5	127	74.9	27	11.4	206.2	346	0.7	3.504753112792969e-05	1.4626495838165283
31	0	0.47870967741935483	0.020360946887818736	0.4580645161290322	0.5096774193548388	4040	3300.5	127	113.0	27	15.7	312.2	346	0.7	4.1961669921875e-05	1.8073642253875732
32	0	0.487741935483871	0.0340410476342527	0.4580645161290322	0.5548387096774193	4040	3298.9	127	78.6	27	12.0	216.0	346	0.7	3.504753112792969e-05	1.6651289463043213
33	0	0.47290322580645167	0.015816323447911347	0.4580645161290322	0.49677419354838714	4040	3086.1	127	74.9	27	11.3	206.4	346	0.6	4.673004150390625e-05	1.4711427688598633
34	0	0.467741935483871	0.010891576139441405	0.4580645161290322	0.49677419354838714	4040	3192.5	127	82.2	27	12.5	225.7	346	0.6	2.5272369384765625e-05	1.593592643737793
35	0	0.46903225806451615	0.011193130047030656	0.4580645161290322	0.49677419354838714	4040	3086.6	127	73.8	27	10.8	203.4	346	0.6	4.1961669921875e-05	1.5028753280639648
36	0	0.47935483870967743	0.022358352840210947	0.4580645161290322	0.5225806451612903	4040	3403.7	127	87.8	27	13.4	239.8	346	0.7	4.1484832763671875e-05	1.609872817993164
37	0	0.4741935483870968	0.017371499377853265	0.4580645161290322	0.5096774193548388	4040	3299.4	127	73.1	27	10.8	201.4	346	0.7	4.124641418457031e-05	1.3392746448516846
38	0	0.47032258064516136	0.011340900536288381	0.4580645161290322	0.49677419354838714	4040	3087.7	127	74.1	27	10.9	204.1	346	0.7	4.482269287109375e-05	1.6259105205535889
39	0	0.46967741935483875	0.011099774538119547	0.4580645161290322	0.49677419354838714	4040	3086.8	127	73.2	27	10.8	201.6	346	0.7	4.38690185546875e-05	1.6052544116973877
40	0	0.47290322580645167	0.016077336508873694	0.4580645161290322	0.5032258064516129	4040	3087.7	127	72.7	27	10.8	200.9	346	0.7	3.8623809814453125e-05	1.5795137882232666
41	0	0.47032258064516136	0.016180562843850912	0.4516129032258065	0.5032258064516129	4398	3193.5	14	74.0	8	11.0	204.2	38	0.7	4.2438507080078125e-05	1.6023204326629639
42	0	0.46967741935483875	0.01377687516391139	0.4516129032258065	0.49677419354838714	4398	3795.5	14	78.6	8	12.1	215.7	38	0.8	4.315376281738281e-05	1.6898467540740967
43	0	0.4683870967741936	0.014193548387096798	0.4516129032258065	0.49677419354838714	4398	3513.2	14	82.0	8	13.2	226.1	38	0.8	3.790855407714844e-05	1.62404465675354
44	0	0.47806451612903234	0.025878930477589126	0.4516129032258065	0.5354838709677419	4398	3655.8	14	96.9	8	14.1	267.9	38	0.9	4.9114227294921875e-05	1.812957525253296
45	0	0.4748387096774194	0.02275508656586891	0.4516129032258065	0.5225806451612903	4398	3831.2	14	88.3	8	13.5	245.0	38	0.9	4.315376281738281e-05	1.6033759117126465
46	0	0.47354838709677416	0.02003119315646454	0.4516129032258065	0.5032258064516129	4398	3903.7	14	83.7	8	13.1	231.1	38	0.9	4.124641418457031e-05	1.6338207721710205
47	0	0.4806451612903226	0.029600179992140544	0.4516129032258065	0.5483870967741935	4398	3762.2	14	90.0	8	14.3	247.8	38	0.9	2.7179718017578125e-05	1.6016111373901367
48	0	0.487741935483871	0.04173151388076449	0.4516129032258065	0.5870967741935484	4398	3621.4	14	178.0	8	17.6	497.1	38	0.9	4.1961669921875e-05	2.1420834064483643
49	0	0.4670967741935484	0.012642527704687389	0.4516129032258065	0.49677419354838714	4398	3762.4	14	77.1	8	11.8	212.1	38	0.9	3.719329833984375e-05	1.4792954921722412
50	0	0.47225806451612906	0.018202239973762444	0.4516129032258065	0.5032258064516129	4398	3657.2	14	81.4	8	13.0	224.1	38	0.9	3.170967102050781e-05	2.00707745552063
51	0	0.47677419354838707	0.029487470663294036	0.4516129032258065	0.5483870967741935	4398	3903.7	14	78.3	8	12.3	215.4	38	0.9	4.410743713378906e-05	1.6773180961608887
52	0	0.47032258064516136	0.015389497344356882	0.4516129032258065	0.49677419354838714	4398	3621.4	14	90.1	8	14.0	250.1	38	0.9	4.1961669921875e-05	1.7523548603057861
53	0	0.47935483870967743	0.025814514869345245	0.4516129032258065	0.5225806451612903	4398	3903.7	14	94.1	8	14.2	259.5	38	0.9	4.4345855712890625e-05	1.5724849700927734
54	0	0.4741935483870968	0.021251185925162112	0.4516129032258065	0.5096774193548388	4398	3798.0	14	98.3	8	14.7	270.7	38	0.9	4.172325134277344e-05	2.4304051399230957
55	0	0.47290322580645167	0.027980965731872816	0.43870967741935485	0.5354838709677419	5949	3798.0	14	78.4	8	12.3	215.9	34	0.9	3.409385681152344e-05	1.9729382991790771
56	0	0.4683870967741936	0.02257142668972377	0.43870967741935485	0.5096774193548388	5949	4509.8	14	79.4	8	12.7	219.5	34	1.0	4.863739013671875e-05	1.6190483570098877
57	0	0.467741935483871	0.021446155017541504	0.43870967741935485	0.5032258064516129	5949	4548.1	14	133.5	8	16.5	369.2	34	1.0	2.6941299438476562e-05	1.7612245082855225
58	0	0.4780645161290322	0.03538990490813542	0.43870967741935485	0.5483870967741935	5949	4842.9	14	88.7	8	14.0	244.5	34	1.0	3.147125244140625e-05	1.5754117965698242
59	0	0.46903225806451615	0.022727632198462633	0.43870967741935485	0.5161290322580645	5949	4703.2	14	99.5	8	15.6	274.0	34	1.0	2.9802322387695312e-05	1.7063982486724854
60	0	0.47612903225806447	0.03324928703670997	0.43870967741935485	0.5354838709677419	5949	4771.3	14	89.8	8	14.2	247.2	34	1.0	4.2438507080078125e-05	1.481760025024414
61	0	0.46967741935483875	0.02268180107257673	0.43870967741935485	0.5096774193548388	5949	4252.4	14	86.2	8	14.3	237.8	34	1.0	4.2438507080078125e-05	1.974271297454834
62	0	0.4703225806451613	0.023870967741935492	0.43870967741935485	0.5161290322580645	5949	4962.2	14	82.9	8	13.4	228.2	34	1.0	3.457069396972656e-05	1.596907615661621
63	0	0.4632258064516129	0.018875792049455237	0.43870967741935485	0.5096774193548388	5949	4962.2	14	79.8	8	12.8	219.8	34	1.0	4.673004150390625e-05	1.4834609031677246
64	0	0.4670967741935484	0.019822311607402856	0.43870967741935485	0.5032258064516129	5949	5138.6	14	25.5	8	9.9	66.7	34	1.0	3.814697265625e-05	1.5659730434417725
65	0	0.46903225806451615	0.021211977061643354	0.43870967741935485	0.5032258064516129	5949	5448.8	14	24.9	8	9.9	65.8	34	1.0	4.3392181396484375e-05	1.6057157516479492
66	0	0.46838709677419355	0.022386260094061243	0.43870967741935485	0.5032258064516129	5949	5257.9	14	32.3	8	10.9	86.7	34	1.0	3.266334533691406e-05	1.7212493419647217
67	0	0.4612903225806451	0.02202070731080775	0.4258064516129032	0.5032258064516129	5931	5448.8	9	35.5	8	12.2	94.8	23	1.0	4.363059997558594e-05	1.600639820098877
68	0	0.45741935483870966	0.020289271217440508	0.4258064516129032	0.49677419354838714	5931	5636.1	9	14.2	8	8.2	36.3	23	1.0	3.123283386230469e-05	1.5953991413116455
69	0	0.46645161290322584	0.029430954136663332	0.4258064516129032	0.5161290322580645	5931	5636.1	9	14.2	8	8.2	36.1	23	1.0	4.410743713378906e-05	1.4701406955718994
70	0	0.4625806451612903	0.02548999518082374	0.4258064516129032	0.5032258064516129	5931	5790.3	9	15.0	8	8.2	37.8	23	1.0	4.076957702636719e-05	1.5539312362670898
71	0	0.4554838709677419	0.018743018124301878	0.4258064516129032	0.49677419354838714	5931	5635.2	9	11.5	8	7.7	29.0	23	0.9	3.266334533691406e-05	1.8204700946807861
72	0	0.46193548387096783	0.028003270211884767	0.4258064516129032	0.5161290322580645	5931	5792.1	9	20.0	8	8.8	52.8	23	0.9	3.886222839355469e-05	1.5290884971618652
73	0	0.45677419354838716	0.0264122445038177	0.4258064516129032	0.5161290322580645	5931	5788.5	9	11.4	8	7.6	28.4	23	0.9	4.482269287109375e-05	1.5690891742706299
74	0	0.4593548387096774	0.026095159246653784	0.4258064516129032	0.5032258064516129	5931	5945.4	9	27.4	8	9.8	71.8	23	0.9	4.57763671875e-05	1.53505539894104
75	0	0.4554838709677419	0.02631752007015633	0.4258064516129032	0.5096774193548388	5931	5947.2	9	21.8	8	9.7	56.9	23	0.8	2.7179718017578125e-05	1.5620224475860596
76	0	0.4580645161290322	0.03327431473091002	0.4258064516129032	0.5161290322580645	5931	5945.4	9	14.4	8	8.3	35.6	23	0.9	4.553794860839844e-05	1.6391494274139404
77	0	0.4516129032258064	0.02431154023408615	0.4258064516129032	0.5032258064516129	5931	5945.4	9	11.3	8	7.5	27.7	23	0.9	2.6941299438476562e-05	1.6208679676055908
78	0	0.4541935483870968	0.025020283135052033	0.4258064516129032	0.49677419354838714	5931	5945.4	9	13.4	8	8.1	32.6	23	0.9	3.4809112548828125e-05	1.6132864952087402
79	0	0.4554838709677419	0.028591638459561714	0.4258064516129032	0.5032258064516129	5931	5946.6	9	10.9	8	7.6	26.6	23	0.9	4.172325134277344e-05	1.7797653675079346
80	0	0.45741935483870966	0.03192733685589323	0.4258064516129032	0.5161290322580645	5931	5941.8	9	12.1	8	8.0	29.8	23	0.9	3.981590270996094e-05	1.7161383628845215
81	0	0.45612903225806445	0.034022701608865044	0.4258064516129032	0.5161290322580645	5931	5943.6	9	11.8	8	7.6	28.6	23	0.9	4.0531158447265625e-05	1.7195954322814941
82	0	0.4516129032258064	0.02379237279301391	0.4258064516129032	0.49677419354838714	5931	5947.2	9	10.3	8	7.3	25.1	23	0.9	2.6226043701171875e-05	1.646585464477539
83	0	0.45741935483870966	0.0399218800113677	0.4258064516129032	0.5419354838709678	5956	5941.8	9	13.1	8	8.3	32.7	23	0.8	3.933906555175781e-05	1.6256413459777832
84	0	0.4509677419354839	0.025227373930344726	0.4258064516129032	0.4903225806451613	5956	5946.8	9	11.2	8	7.7	27.4	23	0.9	4.744529724121094e-05	1.721330165863037
85	0	0.4580645161290323	0.033647496284916915	0.4258064516129032	0.5096774193548388	5956	5948.6	9	20.4	8	9.4	52.2	23	0.9	3.814697265625e-05	1.549863576889038
86	0	0.4503225806451613	0.03104828236262187	0.4258064516129032	0.5096774193548388	5956	5945.0	9	11.4	8	7.9	28.2	23	0.8	4.506111145019531e-05	1.5520446300506592
87	0	0.4587096774193548	0.037224185127101066	0.4258064516129032	0.5161290322580645	5956	5946.4	9	10.5	8	7.7	25.8	23	0.8	4.458427429199219e-05	1.4825689792633057
88	0	0.45032258064516134	0.026412244503817718	0.4258064516129032	0.4903225806451613	5956	5945.0	9	10.0	8	7.4	24.5	23	0.8	8.606910705566406e-05	1.6278471946716309
89	0	0.45612903225806456	0.03365368091805156	0.4258064516129032	0.5032258064516129	5956	5951.3	9	11.3	8	8.0	27.9	23	0.8	3.4332275390625e-05	1.5574932098388672
