gen	invalid	avg	std	min	max	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	avg_used_codons	best_ind_used_codons	structural_diversity	selection_time	generation_time
0	0	0.4967741935483872	5.551115123125783e-17	0.49677419354838714	0.49677419354838714	4612	4589.8	1026	1018.6	13	13.0	3060.2	3075	1.0	0	5.7485949993133545
1	0	0.5000000000000001	0.005948093198253448	0.49677419354838714	0.5161290322580645	4612	4589.2	1026	642.7	13	13.8	1924.9	3075	1.0	4.029273986816406e-05	1.938511848449707
2	0	0.4974193548387097	0.0019354838709677137	0.49677419354838714	0.5032258064516129	4612	4606.6	1026	710.5	13	18.1	2120.9	3075	1.0	3.2901763916015625e-05	2.2190773487091064
3	0	0.4935483870967743	0.009677419354838734	0.46451612903225803	0.49677419354838714	2631	4764.0	425	689.7	35	16.4	2055.2	1197	1.0	9.131431579589844e-05	2.2050161361694336
4	0	0.5058064516129033	0.027249951073474683	0.46451612903225803	0.5741935483870968	2631	4388.4	425	636.2	35	20.5	1876.5	1197	1.0	3.3855438232421875e-05	1.8050193786621094
5	0	0.4935483870967743	0.009677419354838734	0.46451612903225803	0.49677419354838714	2631	4414.5	425	590.1	35	15.9	1756.3	1197	1.0	4.506111145019531e-05	2.2361650466918945
6	0	0.4961290322580646	0.01205260754339962	0.46451612903225803	0.5161290322580645	2631	4019.2	425	620.6	35	18.5	1844.8	1197	1.0	3.170967102050781e-05	1.7689721584320068
7	0	0.49806451612903235	0.0128385475755693	0.46451612903225803	0.5161290322580645	2631	4208.0	425	569.3	35	14.2	1694.4	1197	1.0	3.504753112792969e-05	1.9253039360046387
8	0	0.4967741935483872	0.019780270602265695	0.46451612903225803	0.5419354838709678	2631	3816.0	425	610.8	35	18.8	1812.9	1197	1.0	3.5762786865234375e-05	2.0322272777557373
9	0	0.49483870967741944	0.0180299207902995	0.46451612903225803	0.5354838709677419	2631	3830.8	425	523.8	35	18.2	1545.2	1197	1.0	4.100799560546875e-05	1.7821905612945557
10	0	0.49161290322580653	0.012510141567526022	0.46451612903225803	0.5032258064516129	2631	3431.6	425	413.9	35	17.5	1218.2	1197	1.0	3.0517578125e-05	1.9131431579589844
11	0	0.4883870967741936	0.011913667943625441	0.46451612903225803	0.49677419354838714	2631	4034.1	425	474.1	35	20.5	1386.7	1197	1.0	4.482269287109375e-05	1.920212745666504
12	0	0.49483870967741944	0.02217140680959946	0.46451612903225803	0.5483870967741935	2631	3545.4	425	360.1	35	21.1	1042.5	1197	1.0	3.2901763916015625e-05	1.8269352912902832
13	0	0.487741935483871	0.01359439193916486	0.46451612903225803	0.5096774193548388	2631	3608.4	425	342.6	35	18.6	994.3	1197	1.0	4.5299530029296875e-05	1.9215056896209717
14	0	0.487741935483871	0.01328468405288646	0.46451612903225803	0.5032258064516129	2631	3199.8	425	243.7	35	19.2	696.9	1197	1.0	3.409385681152344e-05	2.053060531616211
15	0	0.48645161290322586	0.011965959349026745	0.46451612903225803	0.49677419354838714	2631	3360.6	425	263.5	35	19.7	755.2	1197	1.0	3.2901763916015625e-05	2.0911450386047363
16	0	0.4883870967741936	0.014149491741587965	0.46451612903225803	0.5096774193548388	2631	4039.4	425	231.4	35	17.0	663.3	1197	1.0	3.3855438232421875e-05	1.8000171184539795
17	0	0.4864516129032258	0.012967581446607606	0.46451612903225803	0.5032258064516129	2631	3409.7	425	244.5	35	17.4	698.4	1197	1.0	3.743171691894531e-05	1.8992016315460205
18	0	0.4916129032258064	0.02116286382820224	0.46451612903225803	0.5290322580645161	2631	3268.3	425	138.3	35	18.7	381.3	1197	1.0	3.123283386230469e-05	1.7556746006011963
19	0	0.48838709677419356	0.02235835284021091	0.46451612903225803	0.5483870967741935	2631	3366.5	425	146.8	35	20.2	402.3	1197	1.0	3.1948089599609375e-05	1.714322566986084
20	0	0.4877419354838709	0.01806451612903227	0.46451612903225803	0.5290322580645161	2631	2936.1	425	126.9	35	18.6	349.3	1197	1.0	3.0517578125e-05	1.9544808864593506
21	0	0.4832258064516129	0.013047579623326927	0.46451612903225803	0.5096774193548388	2631	3565.8	425	102.7	35	16.3	282.8	1197	0.9	3.409385681152344e-05	2.0031423568725586
22	0	0.4793548387096774	0.011913667943625418	0.46451612903225803	0.5032258064516129	4653	3832.5	9	131.5	8	17.8	368.1	25	0.9	3.075599670410156e-05	1.9752919673919678
23	0	0.48	0.012308892921508987	0.46451612903225803	0.5032258064516129	4653	4287.8	9	53.5	8	10.5	149.5	25	0.9	4.458427429199219e-05	1.9099078178405762
24	0	0.47290322580645167	0.026293785641696557	0.40645161290322585	0.5096774193548388	4645	4278.3	11	52.3	9	10.1	146.6	33	0.9	3.9577484130859375e-05	1.7029204368591309
25	0	0.4554838709677419	0.03367222800180614	0.40645161290322585	0.5032258064516129	4645	4047.7	11	53.7	9	11.0	151.1	33	1.0	3.314018249511719e-05	1.6930878162384033
26	0	0.46580645161290324	0.043451505136729636	0.40645161290322585	0.5290322580645161	4645	4452.9	11	54.1	9	11.5	152.8	33	1.0	3.123283386230469e-05	1.6175565719604492
27	0	0.44903225806451613	0.035828240972683376	0.40645161290322585	0.5032258064516129	4645	4251.5	11	77.0	9	13.3	216.1	33	1.0	4.482269287109375e-05	1.9518365859985352
28	0	0.45741935483870977	0.04455351398869559	0.40645161290322585	0.5354838709677419	4645	4424.9	11	16.2	9	9.2	46.0	33	1.0	3.170967102050781e-05	1.881782054901123
29	0	0.45354838709677425	0.03967086229585344	0.40645161290322585	0.5096774193548388	4645	4429.3	11	8.2	9	7.6	23.1	33	1.0	3.314018249511719e-05	1.785604476928711
30	0	0.4348387096774194	0.03329932361435852	0.40645161290322585	0.5032258064516129	4645	4425.7	11	18.6	9	9.3	52.8	33	0.9	3.743171691894531e-05	1.5741324424743652
31	0	0.4516129032258065	0.05005719933231176	0.40645161290322585	0.5354838709677419	4645	4421.9	11	19.8	9	9.5	55.9	33	0.8	3.075599670410156e-05	1.7522177696228027
32	0	0.4380645161290323	0.04054262540223219	0.40645161290322585	0.5032258064516129	4645	4421.9	11	22.0	9	10.8	62.4	33	0.9	3.147125244140625e-05	1.731281042098999
33	0	0.44516129032258067	0.04506903018470446	0.40645161290322585	0.5096774193548388	4645	4647.1	11	20.1	9	9.9	57.8	33	0.9	3.0279159545898438e-05	1.5396482944488525
34	0	0.45290322580645165	0.05790659528339837	0.40645161290322585	0.5741935483870968	4645	4649.2	11	20.1	9	9.8	57.1	33	0.9	3.147125244140625e-05	1.6190221309661865
35	0	0.4425806451612904	0.04183113568373504	0.40645161290322585	0.49677419354838714	4645	4647.1	11	12.9	9	9.3	37.6	33	0.9	3.0279159545898438e-05	1.7558882236480713
36	0	0.43677419354838715	0.043666506474884424	0.40645161290322585	0.5096774193548388	4675	4647.1	12	25.6	9	10.4	73.5	35	0.9	4.38690185546875e-05	1.7361280918121338
37	0	0.44000000000000006	0.040475837784149975	0.40645161290322585	0.5032258064516129	4675	4650.1	12	9.1	9	8.2	26.7	35	0.9	6.246566772460938e-05	1.7330217361450195
38	0	0.43290322580645163	0.039502631006042906	0.40645161290322585	0.5032258064516129	4666	4650.1	11	10.2	9	8.6	30.1	33	0.8	3.218650817871094e-05	1.6246566772460938
39	0	0.4419354838709677	0.04397047538422898	0.40645161290322585	0.5032258064516129	4666	4650.1	11	36.5	9	13.0	103.4	33	0.8	3.218650817871094e-05	1.7026689052581787
40	0	0.4419354838709677	0.044159393441671226	0.40645161290322585	0.5096774193548388	4666	4655.2	11	19.1	9	9.6	54.0	33	0.8	3.2901763916015625e-05	1.9907841682434082
41	0	0.4432258064516129	0.04697288167552874	0.40645161290322585	0.5161290322580645	4666	4655.2	11	29.2	9	10.9	84.4	33	0.8	2.3603439331054688e-05	1.6391372680664062
42	0	0.42451612903225805	0.03612903225806452	0.40645161290322585	0.49677419354838714	4695	4653.1	11	11.4	9	9.1	33.6	33	0.8	4.5299530029296875e-05	1.5347411632537842
43	0	0.4432258064516129	0.045073647676667265	0.40645161290322585	0.5032258064516129	4695	4654.7	11	10.9	9	8.7	32.0	33	0.9	5.0067901611328125e-05	1.685382604598999
44	0	0.43290322580645163	0.03394921836625255	0.40645161290322585	0.4838709677419355	4695	4661.1	11	9.0	9	8.1	26.3	33	0.9	4.38690185546875e-05	1.9194469451904297
45	0	0.44129032258064516	0.04396574203200209	0.40645161290322585	0.5161290322580645	4695	4668.1	11	9.3	9	8.1	27.2	33	0.9	3.123283386230469e-05	1.7364223003387451
46	0	0.44129032258064516	0.04310527248642596	0.40645161290322585	0.5032258064516129	4695	4665.1	11	11.3	9	8.7	31.9	33	0.9	4.6253204345703125e-05	1.703204870223999
47	0	0.4503225806451613	0.058833616078338015	0.40645161290322585	0.5806451612903225	4695	4662.2	11	11.6	9	8.9	34.6	33	0.9	3.075599670410156e-05	1.57513427734375
48	0	0.43290322580645163	0.04215328057785709	0.4	0.5032258064516129	4645	4662.2	13	18.5	9	9.7	52.4	34	0.9	3.933906555175781e-05	2.0853514671325684
49	0	0.4458064516129032	0.052210252919187565	0.4	0.5483870967741935	4645	4665.1	13	20.0	9	9.7	56.7	34	1.0	4.601478576660156e-05	1.8872547149658203
50	0	0.43290322580645163	0.03574100383087623	0.4	0.49677419354838714	4645	4660.2	13	10.7	9	8.7	30.0	34	1.0	3.0517578125e-05	1.851377248764038
51	0	0.44451612903225807	0.04814563408207908	0.4	0.5096774193548388	4645	4655.1	13	28.9	9	11.2	82.3	34	1.0	3.123283386230469e-05	1.8325786590576172
