gen	invalid	avg	std	min	max	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	avg_used_codons	best_ind_used_codons	structural_diversity	selection_time	generation_time
0	0	0.4967741935483872	5.551115123125783e-17	0.49677419354838714	0.49677419354838714	4624	4605.4	1030	1023.8	13	13.0	3070.6	3083	1.0	0	5.659287929534912
1	0	0.49806451612903235	0.007523808896574566	0.4838709677419355	0.5161290322580645	6197	4630.6	126	638.9	18	12.0	1908.0	364	1.0	4.7206878662109375e-05	1.8999080657958984
2	0	0.49870967741935496	0.007660865862605089	0.4838709677419355	0.5161290322580645	6197	4975.2	126	560.8	18	13.5	1670.3	364	1.0	3.314018249511719e-05	1.8531262874603271
3	0	0.49548387096774205	0.015483870967741951	0.47096774193548385	0.5290322580645161	7963	5122.3	103	571.6	21	15.6	1697.4	289	1.0	4.5299530029296875e-05	2.0190622806549072
4	0	0.4903225806451613	0.01117452133915405	0.47096774193548385	0.5032258064516129	7963	5615.3	103	356.8	21	14.6	1056.7	289	1.0	4.649162292480469e-05	1.8198580741882324
5	0	0.4870967741935484	0.013300340727798916	0.47096774193548385	0.5161290322580645	7963	6209.0	103	241.9	21	11.1	713.9	289	0.9	4.553794860839844e-05	1.679030179977417
6	0	0.4800000000000001	0.008262095790235922	0.47096774193548385	0.5032258064516129	7963	6117.6	103	30.3	21	9.3	83.2	289	0.9	4.9591064453125e-05	1.6276555061340332
7	0	0.48580645161290326	0.01555093005573413	0.47096774193548385	0.5225806451612903	7963	6733.6	103	34.8	21	11.4	93.9	289	0.9	3.9577484130859375e-05	1.6665070056915283
8	0	0.4806451612903226	0.008287246824945265	0.47096774193548385	0.49677419354838714	7963	7252.0	103	23.2	21	9.1	61.6	289	0.9	4.601478576660156e-05	1.6258196830749512
9	0	0.4838709677419355	0.01040291322361104	0.47096774193548385	0.5032258064516129	7963	7273.3	103	31.3	21	11.3	84.3	289	0.9	4.4345855712890625e-05	1.7384040355682373
10	0	0.48193548387096774	0.018930839678866083	0.44516129032258067	0.5161290322580645	7764	6690.8	38	21.9	14	9.2	57.8	98	0.9	3.743171691894531e-05	1.6599111557006836
11	0	0.48	0.019397801778545682	0.44516129032258067	0.5225806451612903	7764	6173.9	38	32.3	14	11.4	87.2	98	1.0	2.956390380859375e-05	1.6963155269622803
12	0	0.48	0.015855749325734848	0.44516129032258067	0.5032258064516129	7764	6741.1	38	31.0	14	11.5	84.9	98	1.0	4.57763671875e-05	1.6642634868621826
13	0	0.47806451612903234	0.014266673798384515	0.44516129032258067	0.49677419354838714	7764	5656.7	38	47.1	14	14.4	128.7	98	1.0	4.482269287109375e-05	1.8027665615081787
14	0	0.48967741935483866	0.029768443858217614	0.44516129032258067	0.5483870967741935	7764	5704.3	38	123.5	14	18.9	339.8	98	1.0	4.792213439941406e-05	2.1416878700256348
15	0	0.47935483870967743	0.017081551348224186	0.44516129032258067	0.5096774193548388	7764	5146.3	38	43.5	14	14.3	118.7	98	1.0	4.00543212890625e-05	1.728222131729126
16	0	0.4754838709677419	0.020815826845034406	0.44516129032258067	0.5161290322580645	7764	5513.6	38	31.4	14	11.3	85.0	98	1.0	4.57763671875e-05	1.606964349746704
17	0	0.47677419354838707	0.0194513721699114	0.44516129032258067	0.5032258064516129	7764	5538.0	38	32.5	14	11.6	88.1	98	1.0	4.9114227294921875e-05	1.5936737060546875
18	0	0.4806451612903226	0.02568519901599274	0.44516129032258067	0.5354838709677419	7764	5663.2	38	73.9	14	18.2	202.2	98	1.0	4.0531158447265625e-05	1.7785258293151855
19	0	0.48	0.025838689541291336	0.44516129032258067	0.5290322580645161	7764	5472.5	38	53.7	14	14.5	145.0	98	1.0	3.910064697265625e-05	1.7279460430145264
20	0	0.4754838709677419	0.018930839678866072	0.44516129032258067	0.5032258064516129	7764	6161.7	38	50.3	14	15.2	136.5	98	1.0	2.8848648071289062e-05	1.7588939666748047
21	0	0.47290322580645167	0.01683611400090309	0.44516129032258067	0.49677419354838714	7764	6141.8	38	82.4	14	17.1	225.2	98	1.0	4.076957702636719e-05	1.9201178550720215
22	0	0.46903225806451604	0.019365588412649837	0.44516129032258067	0.5161290322580645	7764	6057.9	38	38.3	14	13.4	103.5	98	1.0	2.9325485229492188e-05	1.7368881702423096
23	0	0.4709677419354839	0.018018374250024442	0.44516129032258067	0.49677419354838714	7764	5953.7	38	27.4	14	11.6	70.8	98	1.0	4.172325134277344e-05	1.6378285884857178
24	0	0.4780645161290322	0.025227373930344688	0.44516129032258067	0.5161290322580645	7764	5956.5	38	20.2	14	10.0	52.2	98	1.0	4.410743713378906e-05	1.6226122379302979
25	0	0.4748387096774193	0.024853368108720277	0.44516129032258067	0.5290322580645161	7764	5348.2	38	28.9	14	11.2	75.6	98	1.0	3.647804260253906e-05	1.6801154613494873
