gen	invalid	avg	std	min	max	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	avg_used_codons	best_ind_used_codons	structural_diversity	selection_time	generation_time
0	0	0.4967741935483872	5.551115123125783e-17	0.49677419354838714	0.49677419354838714	4630	4590.4	1032	1018.8	13	13.0	3060.6	3087	1.0	0	3.586519956588745
1	0	0.48580645161290326	0.025489995180823753	0.41290322580645167	0.49677419354838714	4612	4584.4	207	677.1	27	16.4	2024.0	589	1.0	8.249282836914062e-05	1.8900120258331299
2	0	0.48580645161290326	0.02753108166884111	0.41290322580645167	0.5161290322580645	4612	4547.4	207	478.7	27	14.9	1426.7	589	1.0	4.792213439941406e-05	1.6760969161987305
3	0	0.48516129032258065	0.029111004316589615	0.41290322580645167	0.5290322580645161	4612	4349.0	207	344.4	27	13.0	1025.7	589	1.0	4.506111145019531e-05	1.6503510475158691
4	0	0.4806451612903226	0.02648306548615973	0.41290322580645167	0.5096774193548388	4612	4192.0	207	242.5	27	12.4	719.6	589	1.0	3.838539123535156e-05	1.5119132995605469
5	0	0.4754838709677419	0.02432009912899454	0.41290322580645167	0.49677419354838714	4612	4203.4	207	162.4	27	15.4	473.6	589	1.0	4.172325134277344e-05	1.5122039318084717
6	0	0.47225806451612906	0.022311763181665265	0.41290322580645167	0.49677419354838714	4612	4201.9	207	62.5	27	13.3	171.2	589	1.0	3.2901763916015625e-05	1.6430439949035645
7	0	0.47225806451612906	0.022311763181665265	0.41290322580645167	0.49677419354838714	4612	4369.1	207	53.6	27	13.6	149.7	589	1.0	4.553794860839844e-05	1.651630163192749
8	0	0.47290322580645167	0.02272763219846263	0.41290322580645167	0.49677419354838714	4612	4320.7	207	54.7	27	12.1	152.4	589	1.0	4.410743713378906e-05	1.5913784503936768
9	0	0.47870967741935483	0.03210285239903154	0.41290322580645167	0.5483870967741935	4612	4224.8	207	41.6	27	10.7	114.7	589	1.0	3.62396240234375e-05	1.5505545139312744
10	0	0.4748387096774193	0.024174185800251855	0.41290322580645167	0.5032258064516129	4612	4272.3	207	67.4	27	14.6	186.8	589	1.0	4.4345855712890625e-05	1.615086317062378
11	0	0.47870967741935483	0.029111004316589608	0.41290322580645167	0.5290322580645161	4612	4272.9	207	41.5	27	11.4	114.6	589	1.0	4.076957702636719e-05	1.7060730457305908
12	0	0.47677419354838707	0.02555522880043658	0.41290322580645167	0.5032258064516129	4612	4175.8	207	46.3	27	11.7	126.9	589	1.0	2.7179718017578125e-05	1.541260004043579
13	0	0.47677419354838707	0.04074743916035647	0.41290322580645167	0.5741935483870968	4612	4277.1	207	76.8	27	15.4	212.8	589	1.0	2.86102294921875e-05	1.7157907485961914
14	0	0.47677419354838707	0.03455680449249567	0.41290322580645167	0.5354838709677419	4612	4181.1	207	46.1	27	12.3	126.7	589	1.0	3.2901763916015625e-05	1.4923834800720215
15	0	0.46838709677419355	0.025677095151138585	0.41290322580645167	0.49677419354838714	4612	4227.9	207	57.8	27	13.7	160.2	589	1.0	5.793571472167969e-05	1.5851449966430664
16	0	0.4670967741935484	0.029168140788276932	0.41290322580645167	0.5161290322580645	4612	4274.9	207	51.5	27	12.1	142.3	589	1.0	2.956390380859375e-05	1.5007364749908447
