gen	invalid	avg	std	min	max	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	avg_used_codons	best_ind_used_codons	structural_diversity	selection_time	generation_time
0	0	0.4967741935483872	5.551115123125783e-17	0.49677419354838714	0.49677419354838714	4642	4612.0	1036	1026.0	13	13.0	3075.0	3095	1.0	0	5.396258592605591
1	0	0.4922580645161291	0.009146739921779265	0.47096774193548385	0.49677419354838714	1791	4612.0	130	648.5	24	14.5	1936.4	359	1.0	3.123283386230469e-05	1.8970844745635986
2	0	0.5	0.018754118520965965	0.47096774193548385	0.5354838709677419	1791	3760.9	130	457.3	24	16.5	1359.2	359	1.0	5.5789947509765625e-05	1.6100645065307617
3	0	0.4922580645161291	0.013852200357150905	0.47096774193548385	0.5161290322580645	6408	4297.9	33	431.7	11	11.9	1287.6	87	1.0	4.863739013671875e-05	1.6926796436309814
4	0	0.49806451612903224	0.021935483870967734	0.47096774193548385	0.5483870967741935	6408	5221.3	33	329.4	11	10.6	979.8	87	1.0	3.075599670410156e-05	1.636683702468872
5	0	0.4883870967741936	0.02020704485595591	0.4516129032258065	0.5290322580645161	6379	5225.5	29	338.8	11	12.4	1006.0	79	1.0	3.8623809814453125e-05	1.6089222431182861
6	0	0.48709677419354847	0.01737149937785325	0.4516129032258065	0.5096774193548388	6379	5407.6	29	239.6	11	12.7	709.2	79	1.0	2.765655517578125e-05	1.5858368873596191
7	0	0.4845161290322581	0.016435792519815477	0.4516129032258065	0.5032258064516129	6379	4336.9	29	252.3	11	13.7	743.8	79	1.0	4.506111145019531e-05	1.4614312648773193
8	0	0.487741935483871	0.020845799253423888	0.4516129032258065	0.5225806451612903	6379	5305.7	29	150.1	11	13.5	436.5	79	1.0	4.673004150390625e-05	1.550246000289917
9	0	0.48967741935483877	0.03126869888013583	0.4516129032258065	0.5548387096774193	6379	4841.0	29	161.0	11	14.4	466.1	79	0.8	4.267692565917969e-05	1.6472432613372803
10	0	0.4741935483870968	0.014498196809189831	0.4516129032258065	0.49677419354838714	6377	5473.6	15	46.6	11	12.6	127.0	43	0.9	2.8848648071289062e-05	1.4408693313598633
11	0	0.47225806451612906	0.012510141567526006	0.4516129032258065	0.49677419354838714	6377	5922.5	15	32.4	11	11.4	87.5	43	1.0	2.5510787963867188e-05	1.498699426651001
