gen	invalid	avg	std	min	max	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	avg_used_codons	best_ind_used_codons	structural_diversity	selection_time	generation_time
0	0	0.4967741935483872	5.551115123125783e-17	0.49677419354838714	0.49677419354838714	4570	4596.4	1012	1020.8	13	13.0	3064.6	3047	1.0	0	0.6621561050415039
1	0	0.5000000000000001	0.007768770695995012	0.49677419354838714	0.5225806451612903	4570	4564.6	1012	624.8	13	12.6	1883.6	3047	1.0	4.506111145019531e-05	0.3202643394470215
2	0	0.5000000000000001	0.007768770695995012	0.49677419354838714	0.5225806451612903	4570	4579.0	1012	652.1	13	13.1	1958.7	3047	1.0	4.649162292480469e-05	0.18581295013427734
3	0	0.4961290322580646	0.0067356816186519616	0.4774193548387097	0.5032258064516129	4612	4565.8	3	622.2	4	12.2	1874.5	7	1.0	4.363059997558594e-05	0.1622774600982666
4	0	0.4909677419354839	0.008869501345075843	0.4774193548387097	0.49677419354838714	3782	4570.6	4	513.1	5	10.5	1549.4	9	0.9	4.839897155761719e-05	0.19806575775146484
5	0	0.48645161290322586	0.009214746359410152	0.4774193548387097	0.49677419354838714	4611	3928.0	3	310.6	4	8.1	932.8	7	0.9	2.8848648071289062e-05	0.1947472095489502
6	0	0.4825806451612903	0.011826001793434425	0.4774193548387097	0.5161290322580645	3780	3395.0	3	3.2	4	4.6	7.4	7	0.9	3.0279159545898438e-05	0.10524654388427734
7	0	0.4832258064516129	0.012393143685353903	0.4774193548387097	0.5161290322580645	3780	3394.6	3	39.1	4	7.3	107.8	7	1.0	3.981590270996094e-05	0.13770484924316406
8	0	0.48129032258064514	0.011612903225806449	0.4774193548387097	0.5161290322580645	3780	2976.8	3	3.4	4	4.5	7.8	7	0.9	2.8133392333984375e-05	0.09747505187988281
9	0	0.48129032258064514	0.011612903225806449	0.4774193548387097	0.5161290322580645	3780	2976.8	3	3.5	4	4.6	8.0	7	0.9	2.288818359375e-05	0.09265279769897461
10	0	0.4774193548387097	0.0	0.4774193548387097	0.4774193548387097	3780	2889.8	3	3.5	4	4.5	8.0	7	1.0	3.933906555175781e-05	0.08802437782287598
11	0	0.48258064516129034	0.012838547575569292	0.47096774193548385	0.5161290322580645	3783	3145.7	4	3.3	5	4.6	7.6	9	0.9	2.4080276489257812e-05	0.09977340698242188
12	0	0.48258064516129034	0.012172878880073037	0.47096774193548385	0.5161290322580645	3783	3102.6	4	3.5	5	4.7	8.0	9	1.0	4.410743713378906e-05	0.10036516189575195
13	0	0.47677419354838707	0.001935483870967747	0.47096774193548385	0.4774193548387097	3783	3271.1	4	3.5	5	4.6	8.0	9	0.9	3.552436828613281e-05	0.09575819969177246
14	0	0.4774193548387097	0.007633651333031782	0.46451612903225803	0.49677419354838714	3781	3271.4	3	3.5	5	4.7	8.0	7	1.0	4.1484832763671875e-05	0.09959149360656738
15	0	0.47612903225806447	0.008058061933417309	0.46451612903225803	0.49677419354838714	3781	3566.5	3	5.1	5	5.0	12.7	7	0.9	2.9087066650390625e-05	0.10465288162231445
16	0	0.47290322580645167	0.004131047895117978	0.46451612903225803	0.4774193548387097	3781	3609.9	3	3.6	5	4.9	8.2	7	0.7	4.38690185546875e-05	0.1060636043548584
17	0	0.4748387096774193	0.007184212081071014	0.46451612903225803	0.4903225806451613	3781	4029.4	3	3.4	5	5.1	7.7	7	0.8	2.6941299438476562e-05	0.10389566421508789
18	0	0.47677419354838707	0.013362783985295461	0.46451612903225803	0.5032258064516129	3781	4112.2	3	3.1	5	5.0	7.2	7	0.7	3.3855438232421875e-05	0.10329365730285645
19	0	0.4716129032258064	0.004516129032258075	0.46451612903225803	0.4774193548387097	4615	4194.2	3	3.5	5	5.0	7.9	7	0.8	4.2438507080078125e-05	0.10872721672058105
20	0	0.46967741935483864	0.004827945015192195	0.46451612903225803	0.4774193548387097	3781	4112.2	3	3.3	5	5.0	7.6	7	0.6	2.574920654296875e-05	0.09726810455322266
21	0	0.47354838709677416	0.011612903225806452	0.46451612903225803	0.5032258064516129	3781	4029.6	3	3.4	5	5.0	7.8	7	0.7	2.5272369384765625e-05	0.09670233726501465
22	0	0.47225806451612895	0.011468637957826565	0.46451612903225803	0.5032258064516129	4604	4196.5	3	3.4	5	5.0	7.8	7	0.6	4.00543212890625e-05	0.10535717010498047
23	0	0.47290322580645155	0.01528092810622841	0.46451612903225803	0.5161290322580645	3785	4195.9	3	3.1	5	5.0	7.2	7	0.4	3.5762786865234375e-05	0.1019141674041748
24	0	0.46580645161290324	0.003870967741935494	0.46451612903225803	0.4774193548387097	3781	3947.1	3	3.0	5	5.0	7.0	7	0.2	3.838539123535156e-05	0.10084056854248047
25	0	0.46967741935483875	0.011826001793434425	0.46451612903225803	0.5032258064516129	3781	3947.1	3	3.1	5	5.0	7.2	7	0.3	4.029273986816406e-05	0.09905242919921875
26	0	0.4683870967741936	0.005913000896717229	0.46451612903225803	0.4774193548387097	3781	3946.7	3	3.2	5	5.0	7.3	7	0.5	4.1961669921875e-05	0.0954732894897461
27	0	0.4716129032258065	0.022058478706166135	0.432258064516129	0.5161290322580645	3783	4196.2	4	3.1	5	5.0	7.2	9	0.5	2.5033950805664062e-05	0.10827350616455078
28	0	0.46645161290322584	0.01291934477064567	0.432258064516129	0.4774193548387097	3783	3947.9	4	3.5	5	5.2	8.0	9	0.6	4.2438507080078125e-05	0.09781312942504883
29	0	0.46903225806451615	0.01756213882427899	0.432258064516129	0.49677419354838714	3783	3946.8	4	3.2	5	5.2	7.6	9	0.5	3.337860107421875e-05	0.09557986259460449
30	0	0.467741935483871	0.01760947621155636	0.432258064516129	0.5032258064516129	3783	3864.1	4	3.2	5	5.1	7.4	9	0.4	3.814697265625e-05	0.1059727668762207
31	0	0.4625806451612903	0.01936558841264984	0.432258064516129	0.5032258064516129	3783	3864.7	4	3.3	5	5.0	7.6	9	0.6	3.814697265625e-05	0.10150432586669922
32	0	0.4587096774193549	0.02129032258064515	0.432258064516129	0.5032258064516129	3784	3865.7	4	3.5	5	5.2	8.0	9	0.7	4.1484832763671875e-05	0.09764528274536133
33	0	0.45741935483870966	0.017890870482402642	0.432258064516129	0.4774193548387097	3784	3783.9	4	3.6	5	5.2	8.1	9	0.7	3.9577484130859375e-05	0.1140604019165039
34	0	0.4522580645161291	0.02334200324532327	0.432258064516129	0.5032258064516129	3784	3783.4	4	3.8	5	5.1	8.6	9	0.7	2.6941299438476562e-05	0.10890460014343262
35	0	0.4348387096774193	0.007741935483870955	0.432258064516129	0.4580645161290322	3784	3783.5	4	4.0	5	5.0	9.0	9	0.3	4.363059997558594e-05	0.0917356014251709
36	0	0.4432258064516129	0.01914944784471721	0.432258064516129	0.4838709677419355	3784	3783.8	4	4.0	5	5.0	9.0	9	0.5	3.62396240234375e-05	0.09959578514099121
37	0	0.4548387096774194	0.02945922595311192	0.432258064516129	0.5032258064516129	3784	3783.6	4	3.8	5	5.0	8.6	9	0.6	4.5299530029296875e-05	0.10586118698120117
38	0	0.4522580645161291	0.025061838192974244	0.432258064516129	0.49677419354838714	3784	3783.7	4	5.6	5	5.4	14.0	9	0.6	2.9325485229492188e-05	0.1091916561126709
39	0	0.4483870967741936	0.020452732237609492	0.432258064516129	0.4774193548387097	3784	3783.7	4	3.8	5	5.1	8.6	9	0.6	2.5987625122070312e-05	0.09719443321228027
40	0	0.44129032258064516	0.01806451612903226	0.432258064516129	0.4774193548387097	3784	3783.6	4	3.9	5	5.0	8.8	9	0.4	4.1961669921875e-05	0.1067962646484375
41	0	0.45032258064516134	0.022124423483202902	0.432258064516129	0.4774193548387097	3784	3783.6	4	3.9	5	5.3	8.8	9	0.6	3.981590270996094e-05	0.1043860912322998
42	0	0.4425806451612903	0.020845799253423895	0.432258064516129	0.4903225806451613	3784	3783.8	4	4.0	5	5.1	8.9	9	0.4	3.3855438232421875e-05	0.09285926818847656
43	0	0.45354838709677425	0.026919543283903304	0.432258064516129	0.5032258064516129	3784	3783.8	4	3.7	5	5.0	8.4	9	0.5	3.552436828613281e-05	0.10775160789489746
44	0	0.44516129032258067	0.021004929801418985	0.432258064516129	0.4903225806451613	3784	3783.7	4	3.9	5	5.1	8.8	9	0.5	2.8133392333984375e-05	0.09680366516113281
45	0	0.4483870967741936	0.025522632832067713	0.432258064516129	0.5032258064516129	3784	3783.5	4	3.8	5	5.3	8.6	9	0.5	3.981590270996094e-05	0.08772873878479004
46	0	0.4509677419354839	0.022982597587815328	0.432258064516129	0.4838709677419355	3784	3783.6	4	3.9	5	5.1	8.8	9	0.6	4.458427429199219e-05	0.09575366973876953
47	0	0.447741935483871	0.023827335887250833	0.432258064516129	0.4903225806451613	3784	3783.5	4	4.0	5	5.1	9.0	9	0.5	3.504753112792969e-05	0.09625697135925293
48	0	0.44129032258064516	0.01806451612903226	0.432258064516129	0.4774193548387097	3784	3783.8	4	4.0	5	5.1	9.0	9	0.4	3.4809112548828125e-05	0.10077238082885742
49	0	0.45354838709677425	0.02928918571049334	0.432258064516129	0.5161290322580645	3784	3783.8	4	3.9	5	5.0	8.8	9	0.6	4.291534423828125e-05	0.1096956729888916
50	0	0.4432258064516129	0.022358352840210923	0.432258064516129	0.49677419354838714	3784	3783.8	4	3.9	5	5.1	9.0	9	0.4	4.57763671875e-05	0.10759115219116211
51	0	0.4509677419354839	0.022982597587815328	0.432258064516129	0.4838709677419355	3784	3783.7	4	3.9	5	5.1	8.8	9	0.6	4.220008850097656e-05	0.11127686500549316
52	0	0.4419354838709677	0.019408527685795263	0.432258064516129	0.4838709677419355	3784	3783.6	4	4.0	5	5.2	9.0	9	0.4	2.956390380859375e-05	0.08364009857177734
53	0	0.44709677419354843	0.024320099128994525	0.432258064516129	0.5032258064516129	3784	3783.5	4	3.8	5	5.0	8.5	9	0.5	3.552436828613281e-05	0.0937650203704834
54	0	0.4490322580645162	0.020845799253423888	0.432258064516129	0.4774193548387097	3784	3783.8	4	3.8	5	5.0	8.4	9	0.6	3.8623809814453125e-05	0.09965276718139648
55	0	0.447741935483871	0.02417418580025188	0.432258064516129	0.49677419354838714	3784	3783.8	4	3.9	5	5.1	8.9	9	0.5	4.029273986816406e-05	0.0910952091217041
56	0	0.44129032258064516	0.01806451612903226	0.432258064516129	0.4774193548387097	3784	3783.8	4	3.9	5	5.0	8.7	9	0.4	3.933906555175781e-05	0.09698104858398438
57	0	0.4458064516129032	0.01717874445896044	0.432258064516129	0.4774193548387097	3784	3783.7	4	3.9	5	5.3	8.9	9	0.6	4.124641418457031e-05	0.09804964065551758
58	0	0.4483870967741936	0.025522632832067713	0.432258064516129	0.5032258064516129	3784	3783.8	4	3.7	5	5.2	8.4	9	0.5	3.075599670410156e-05	0.0986185073852539
59	0	0.45354838709677425	0.0345085912782357	0.432258064516129	0.5290322580645161	3784	3784.4	4	3.8	5	5.0	8.5	9	0.5	4.8160552978515625e-05	0.09946918487548828
60	0	0.4548387096774194	0.029459225953111935	0.432258064516129	0.5161290322580645	3784	3784.4	4	3.8	5	5.0	8.6	9	0.6	4.291534423828125e-05	0.10126543045043945
61	0	0.4387096774193548	0.0129032258064516	0.432258064516129	0.46451612903225803	3784	3783.8	4	4.0	5	5.0	9.0	9	0.4	4.6253204345703125e-05	0.09192061424255371
62	0	0.45290322580645165	0.02625418057983974	0.432258064516129	0.5032258064516129	3784	3783.5	4	3.7	5	5.2	8.3	9	0.6	4.1484832763671875e-05	0.09620475769042969
63	0	0.4483870967741936	0.020452732237609492	0.432258064516129	0.4774193548387097	3784	3783.7	4	3.9	5	5.2	8.8	9	0.6	3.4332275390625e-05	0.09301161766052246
64	0	0.44709677419354843	0.024320099128994525	0.432258064516129	0.5032258064516129	3784	3783.5	4	3.7	5	5.2	8.4	9	0.5	4.124641418457031e-05	0.10045480728149414
65	0	0.44129032258064516	0.01806451612903226	0.432258064516129	0.4774193548387097	3784	3783.7	4	4.0	5	5.0	9.0	9	0.4	2.7418136596679688e-05	0.09877896308898926
66	0	0.44580645161290333	0.02713514947717818	0.432258064516129	0.5032258064516129	3784	3783.6	4	3.8	5	5.1	8.8	9	0.4	4.076957702636719e-05	0.10685873031616211
67	0	0.4580645161290323	0.032386839736802904	0.432258064516129	0.5032258064516129	3784	3783.5	4	3.5	5	5.2	8.1	9	0.6	3.790855407714844e-05	0.10548949241638184
68	0	0.4541935483870968	0.02770440071430179	0.432258064516129	0.5032258064516129	3784	3783.7	4	3.8	5	5.3	8.6	9	0.6	3.910064697265625e-05	0.09845685958862305
69	0	0.44580645161290333	0.020695503138510245	0.432258064516129	0.4774193548387097	3784	3783.7	4	3.9	5	5.0	8.8	9	0.5	4.124641418457031e-05	0.09868669509887695
70	0	0.4483870967741936	0.025522632832067713	0.432258064516129	0.5032258064516129	3784	3784.8	4	3.8	5	5.3	8.6	9	0.5	4.696846008300781e-05	0.09455132484436035
71	0	0.4483870967741936	0.025522632832067713	0.432258064516129	0.5032258064516129	3784	3784.2	4	3.8	5	5.1	8.6	9	0.5	3.647804260253906e-05	0.09787678718566895
72	0	0.4419354838709677	0.019408527685795263	0.432258064516129	0.4838709677419355	3784	3783.6	4	4.0	5	5.2	9.0	9	0.4	4.124641418457031e-05	0.09284472465515137
73	0	0.45290322580645165	0.02625418057983974	0.432258064516129	0.5032258064516129	3784	3783.8	4	3.8	5	5.1	8.6	9	0.6	3.7670135498046875e-05	0.10403037071228027
74	0	0.45354838709677425	0.026919543283903304	0.432258064516129	0.5032258064516129	3784	3783.7	4	3.8	5	5.0	8.6	9	0.6	3.5762786865234375e-05	0.09795618057250977
