gen	invalid	avg	std	min	max	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	avg_used_codons	best_ind_used_codons	structural_diversity	selection_time	generation_time
0	0	0.4974193548387097	0.0019354838709677137	0.49677419354838714	0.5032258064516129	4648	4606.6	1038	1024.2	13	13.0	3071.4	3099	1.0	0	0.6899480819702148
1	0	0.5000000000000001	0.005948093198253448	0.49677419354838714	0.5161290322580645	4648	4622.8	1038	621.2	13	10.4	1860.1	3099	0.9	0.00012159347534179688	0.3580305576324463
2	0	0.5006451612903227	0.007741935483870949	0.49677419354838714	0.5225806451612903	4648	4749.4	1038	656.2	13	13.7	1959.9	3099	1.0	3.647804260253906e-05	0.5791471004486084
3	0	0.49935483870967745	0.00591300089671719	0.49677419354838714	0.5161290322580645	4648	5064.5	1038	651.5	13	13.8	1947.8	3099	1.0	6.151199340820312e-05	0.23737382888793945
4	0	0.5012903225806452	0.013548387096774197	0.49677419354838714	0.5419354838709678	4648	4680.7	1038	630.8	13	12.2	1887.5	3099	1.0	3.719329833984375e-05	0.3478720188140869
5	0	0.5000000000000001	0.005948093198253448	0.49677419354838714	0.5161290322580645	4648	4747.5	1038	625.0	13	11.7	1870.7	3099	1.0	4.506111145019531e-05	0.1904611587524414
6	0	0.49935483870967745	0.00591300089671719	0.49677419354838714	0.5161290322580645	4648	4607.2	1038	623.0	13	11.5	1865.5	3099	1.0	3.9577484130859375e-05	0.21651768684387207
7	0	0.4961290322580646	0.0019354838709677471	0.4903225806451613	0.49677419354838714	6140	4649.1	28	636.6	15	13.2	1905.5	74	1.0	4.100799560546875e-05	0.26776957511901855
8	0	0.49870967741935496	0.008186179058354517	0.4903225806451613	0.5225806451612903	6140	4771.4	28	564.8	15	15.3	1686.7	74	1.0	4.601478576660156e-05	0.3766365051269531
9	0	0.4967741935483872	0.002885249003225518	0.4903225806451613	0.5032258064516129	6140	4535.3	28	526.3	15	12.0	1574.6	74	1.0	4.3392181396484375e-05	0.19855237007141113
10	0	0.49419354838709684	0.005913000896717228	0.4774193548387097	0.49677419354838714	4290	5005.3	18	576.7	8	15.4	1717.9	49	1.0	2.956390380859375e-05	0.2526273727416992
11	0	0.49548387096774194	0.006948599751141289	0.4774193548387097	0.5032258064516129	4290	4633.6	18	425.4	8	11.9	1269.7	49	1.0	4.410743713378906e-05	0.14583873748779297
12	0	0.49548387096774194	0.0075238088965746	0.4774193548387097	0.5096774193548388	4290	4791.8	18	469.7	8	14.7	1398.2	49	1.0	3.2901763916015625e-05	0.15817975997924805
13	0	0.4929032258064517	0.005913000896717229	0.4774193548387097	0.49677419354838714	4290	4606.8	18	424.1	8	11.8	1266.7	49	1.0	4.220008850097656e-05	0.12041163444519043
14	0	0.4903225806451614	0.007067387838776354	0.4774193548387097	0.49677419354838714	3466	4607.4	4	222.0	6	10.5	662.0	9	1.0	2.86102294921875e-05	0.1934969425201416
15	0	0.48967741935483866	0.010967741935483872	0.4774193548387097	0.5161290322580645	4286	4071.6	4	8.9	5	7.0	23.4	8	0.9	2.5510787963867188e-05	0.1000676155090332
16	0	0.487741935483871	0.007741935483870988	0.4774193548387097	0.49677419354838714	4286	4119.6	4	17.6	5	8.9	48.6	8	1.0	4.4345855712890625e-05	0.11166834831237793
17	0	0.48580645161290326	0.007660865862605126	0.4774193548387097	0.49677419354838714	4305	3855.6	3	8.5	5	6.9	22.8	7	1.0	2.6702880859375e-05	0.09493899345397949
18	0	0.4838709677419354	0.009123958466923194	0.4774193548387097	0.5032258064516129	3462	3856.9	4	11.7	5	7.3	30.7	8	1.0	3.8623809814453125e-05	0.09774351119995117
