gen	invalid	avg	std	min	max	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	avg_used_codons	best_ind_used_codons	structural_diversity	selection_time	generation_time
0	0	0.4967741935483872	5.551115123125783e-17	0.49677419354838714	0.49677419354838714	4564	4588.6	1010	1018.2	13	13.0	3059.4	3043	1.0	0	0.6432809829711914
1	0	0.49806451612903235	0.0025806451612902844	0.49677419354838714	0.5032258064516129	4564	4595.8	1010	641.0	13	14.9	1925.5	3043	1.0	5.0067901611328125e-05	0.13082456588745117
2	0	0.49483870967741944	0.005806451612903241	0.4774193548387097	0.49677419354838714	1726	4611.4	6	658.0	7	15.6	1969.8	19	1.0	4.172325134277344e-05	0.371845006942749
3	0	0.4935483870967742	0.007213122508063842	0.4774193548387097	0.5032258064516129	1726	4615.4	6	513.1	7	11.2	1544.5	19	1.0	3.814697265625e-05	0.13034725189208984
4	0	0.4929032258064517	0.007184212081070999	0.4774193548387097	0.5032258064516129	1726	4908.2	6	308.5	7	9.6	929.8	19	1.0	4.982948303222656e-05	0.12198042869567871
5	0	0.4870967741935484	0.013912166872805044	0.4516129032258065	0.5032258064516129	7591	5210.2	8	208.6	8	9.4	629.2	21	1.0	3.170967102050781e-05	0.11758756637573242
6	0	0.48838709677419356	0.01999999999999997	0.4516129032258065	0.5354838709677419	7591	5236.2	8	19.0	8	8.7	52.2	21	1.0	4.1961669921875e-05	0.1337597370147705
7	0	0.47870967741935483	0.020155483034597816	0.432258064516129	0.5032258064516129	7592	4662.5	6	28.2	7	10.2	78.3	17	1.0	4.172325134277344e-05	0.12043237686157227
8	0	0.4761290322580646	0.019095030434772578	0.432258064516129	0.49677419354838714	7592	4661.0	6	17.9	7	8.6	49.0	17	1.0	4.673004150390625e-05	0.11469602584838867
9	0	0.4716129032258065	0.023695958286718655	0.432258064516129	0.5032258064516129	7592	4662.9	6	15.8	7	7.9	43.5	17	0.9	4.220008850097656e-05	0.11579489707946777
10	0	0.46838709677419355	0.02382733588725082	0.432258064516129	0.5161290322580645	7592	5246.2	6	6.3	7	6.8	17.3	17	0.8	4.172325134277344e-05	0.12396049499511719
11	0	0.4709677419354839	0.02984524775798807	0.432258064516129	0.5290322580645161	7592	7006.9	6	6.5	7	6.8	17.1	17	0.9	4.124641418457031e-05	0.1349952220916748
12	0	0.4703225806451613	0.03205744064207701	0.432258064516129	0.5161290322580645	7592	7007.0	6	6.3	7	6.8	17.1	17	0.9	2.9325485229492188e-05	0.13019537925720215
13	0	0.4664516129032258	0.03450859127823569	0.432258064516129	0.5290322580645161	7592	7593.2	6	8.1	7	7.3	22.2	17	0.8	5.030632019042969e-05	0.11826014518737793
14	0	0.46258064516129027	0.034868565462894595	0.432258064516129	0.5225806451612903	7592	7593.1	6	8.5	7	7.4	23.3	17	0.7	3.6716461181640625e-05	0.12079238891601562
15	0	0.46322580645161293	0.03210285239903154	0.432258064516129	0.5161290322580645	7592	7593.0	6	6.1	7	6.6	16.5	17	0.7	4.553794860839844e-05	0.10586404800415039
16	0	0.4612903225806452	0.030974461636536263	0.432258064516129	0.5161290322580645	7592	7593.2	6	7.6	7	7.5	21.1	17	0.7	4.029273986816406e-05	0.1114652156829834
17	0	0.4606451612903225	0.037971455405321715	0.432258064516129	0.5419354838709678	7592	7593.2	6	6.7	7	7.1	18.4	17	0.6	4.792213439941406e-05	0.12011027336120605
18	0	0.46258064516129044	0.044888577514319884	0.432258064516129	0.5612903225806452	7605	7593.4	6	10.2	7	7.8	28.5	17	0.5	2.86102294921875e-05	0.13418221473693848
19	0	0.44580645161290333	0.028773036285132603	0.432258064516129	0.5290322580645161	7593	7597.2	6	6.3	7	7.1	17.5	17	0.4	4.673004150390625e-05	0.12394189834594727
20	0	0.4541935483870968	0.0335483870967742	0.432258064516129	0.5096774193548388	7593	7596.0	6	7.3	7	7.2	19.7	17	0.4	4.673004150390625e-05	0.1258089542388916
21	0	0.4645161290322581	0.04080358271185007	0.432258064516129	0.5290322580645161	7593	7594.8	6	6.5	7	7.3	18.2	17	0.5	4.3392181396484375e-05	0.11661362648010254
22	0	0.4380645161290323	0.01966419439242346	0.4258064516129032	0.49677419354838714	7592	7594.7	6	6.0	7	7.0	17.2	17	0.3	4.076957702636719e-05	0.12072014808654785
23	0	0.4645161290322581	0.04327873504838301	0.4258064516129032	0.5354838709677419	7592	7593.4	6	8.4	7	7.3	23.3	17	0.6	4.6253204345703125e-05	0.11936044692993164
24	0	0.44709677419354843	0.02466001916595665	0.4258064516129032	0.49677419354838714	7592	7593.5	6	6.0	7	6.9	17.0	17	0.5	3.719329833984375e-05	0.10815787315368652
25	0	0.4445161290322582	0.02619863290870577	0.4258064516129032	0.49677419354838714	7592	7593.6	6	6.7	7	7.1	18.4	17	0.4	4.00543212890625e-05	0.11220550537109375
26	0	0.455483870967742	0.03150078868576439	0.4258064516129032	0.5032258064516129	7592	7593.5	6	6.9	7	7.0	19.0	17	0.6	3.981590270996094e-05	0.11821651458740234
27	0	0.4587096774193549	0.04312940622802136	0.4258064516129032	0.5419354838709678	7592	7593.4	6	8.6	7	7.4	24.0	17	0.5	3.910064697265625e-05	0.12578916549682617
28	0	0.4580645161290323	0.03739710128048886	0.4258064516129032	0.5225806451612903	7592	7593.5	6	6.3	7	7.0	17.5	17	0.6	2.6702880859375e-05	0.11675453186035156
29	0	0.4580645161290323	0.03805904826774869	0.4258064516129032	0.5354838709677419	7592	7593.4	6	7.7	7	7.5	20.7	17	0.6	4.3392181396484375e-05	0.11616945266723633
30	0	0.4490322580645162	0.029025088720521276	0.4258064516129032	0.5161290322580645	7592	7593.6	6	7.2	7	7.4	19.8	17	0.5	4.029273986816406e-05	0.11606478691101074
31	0	0.44967741935483874	0.03751378518737196	0.4258064516129032	0.5419354838709678	7592	7594.8	6	6.9	7	7.1	19.2	17	0.4	4.00543212890625e-05	0.11104226112365723
32	0	0.46193548387096783	0.037971455405321736	0.4258064516129032	0.5161290322580645	7592	7596.0	6	6.5	7	7.1	17.8	17	0.6	4.1484832763671875e-05	0.11554455757141113
33	0	0.455483870967742	0.040925810392654714	0.4258064516129032	0.5354838709677419	7592	7593.4	6	8.5	7	7.4	23.8	17	0.5	4.220008850097656e-05	0.1281735897064209
34	0	0.45290322580645165	0.03349872254386368	0.4258064516129032	0.5161290322580645	7592	7593.5	6	8.7	7	7.7	23.8	17	0.6	2.9325485229492188e-05	0.12260055541992188
35	0	0.44709677419354843	0.022358352840210923	0.4258064516129032	0.4838709677419355	7592	7594.7	6	6.3	7	7.2	17.6	17	0.6	4.029273986816406e-05	0.13037610054016113
36	0	0.44967741935483874	0.030267623498683602	0.4258064516129032	0.5032258064516129	7592	7594.7	6	7.5	7	7.3	20.6	17	0.5	5.173683166503906e-05	0.12454390525817871
37	0	0.4593548387096774	0.03624405652951779	0.4258064516129032	0.5161290322580645	7592	7594.7	6	6.9	7	7.1	18.9	17	0.6	3.504753112792969e-05	0.11661577224731445
38	0	0.44580645161290333	0.028917335265825773	0.4258064516129032	0.5161290322580645	7604	7593.5	6	6.6	7	7.2	18.3	17	0.5	4.076957702636719e-05	0.11997771263122559
39	0	0.44903225806451613	0.03254069732366063	0.4258064516129032	0.5161290322580645	7604	7594.6	6	6.5	7	7.0	18.0	17	0.5	3.910064697265625e-05	0.11828231811523438
40	0	0.447741935483871	0.031101860111468267	0.4258064516129032	0.5032258064516129	7614	7598.2	6	7.0	7	7.3	19.4	17	0.5	2.8848648071289062e-05	0.1132502555847168
41	0	0.46516129032258063	0.04959356139607127	0.4258064516129032	0.5612903225806452	7614	7600.1	6	7.4	7	7.7	20.9	17	0.6	4.601478576660156e-05	0.11857390403747559
42	0	0.45612903225806456	0.03592685365761512	0.4258064516129032	0.5032258064516129	7614	7599.1	6	5.5	7	7.0	16.0	17	0.6	3.1948089599609375e-05	0.11486673355102539
43	0	0.4516129032258065	0.03199895940035419	0.4258064516129032	0.5161290322580645	7614	7597.9	6	5.9	7	6.6	16.0	17	0.6	4.57763671875e-05	0.11748075485229492
44	0	0.4316129032258065	0.015389497344356861	0.4258064516129032	0.4774193548387097	7604	7603.5	6	5.7	7	6.9	16.1	17	0.4	4.220008850097656e-05	0.11555862426757812
45	0	0.44387096774193546	0.027794399004565203	0.4258064516129032	0.4903225806451613	7604	7603.4	6	7.2	7	7.3	20.2	17	0.5	6.556510925292969e-05	0.12113833427429199
46	0	0.44903225806451613	0.035595133481635434	0.4258064516129032	0.5096774193548388	7604	7605.4	6	7.5	7	7.8	21.5	17	0.5	3.3855438232421875e-05	0.11278200149536133
47	0	0.4619354838709677	0.04508749731524168	0.4258064516129032	0.5354838709677419	7604	7604.0	6	6.2	7	6.7	17.1	17	0.6	4.0531158447265625e-05	0.12077808380126953
48	0	0.4548387096774194	0.03990102218339674	0.4258064516129032	0.5290322580645161	7604	7603.4	6	11.2	7	8.1	30.5	17	0.6	3.790855407714844e-05	0.11432743072509766
49	0	0.4496774193548386	0.03161290322580645	0.4258064516129032	0.5032258064516129	7604	7606.6	6	7.2	7	7.4	20.1	17	0.6	3.910064697265625e-05	0.11371707916259766
50	0	0.4516129032258064	0.034981785062518624	0.4258064516129032	0.5161290322580645	7604	7605.2	6	7.5	7	7.3	20.0	17	0.6	4.7206878662109375e-05	0.13115477561950684
51	0	0.4470967741935484	0.029430954136663343	0.4258064516129032	0.5032258064516129	7604	7606.2	6	7.5	7	7.1	20.1	17	0.6	4.0531158447265625e-05	0.12086653709411621
52	0	0.447741935483871	0.02931049468800144	0.4258064516129032	0.49677419354838714	7604	7604.2	6	7.6	7	7.4	21.0	17	0.6	3.719329833984375e-05	0.11571574211120605
53	0	0.45999999999999996	0.0425072681549139	0.4258064516129032	0.5225806451612903	7604	7602.8	6	6.4	7	7.3	17.7	17	0.6	2.6941299438476562e-05	0.11948370933532715
54	0	0.4548387096774194	0.035717704608171384	0.4258064516129032	0.5032258064516129	7604	7607.6	6	9.4	7	8.0	25.7	17	0.6	4.601478576660156e-05	0.11797928810119629
55	0	0.4470967741935484	0.027073722914009418	0.4258064516129032	0.49677419354838714	7604	7607.2	6	6.1	7	7.2	17.2	17	0.6	3.337860107421875e-05	0.11618351936340332
56	0	0.4554838709677419	0.036404479947524875	0.4258064516129032	0.5032258064516129	7604	7602.8	6	6.9	7	7.1	19.1	17	0.6	4.0531158447265625e-05	0.11826014518737793
57	0	0.45354838709677414	0.03828259019134658	0.4258064516129032	0.5290322580645161	7604	7600.6	6	8.8	7	7.4	24.3	17	0.6	3.910064697265625e-05	0.1223764419555664
58	0	0.4516129032258064	0.03199895940035421	0.4258064516129032	0.49677419354838714	7604	7606.2	6	6.2	7	6.9	17.2	17	0.6	4.029273986816406e-05	0.12523341178894043
59	0	0.4483870967741935	0.03453270629954228	0.4258064516129032	0.5032258064516129	7604	7604.0	6	7.3	7	7.3	20.1	17	0.5	4.363059997558594e-05	0.11643481254577637
60	0	0.4632258064516129	0.05102895466654242	0.4258064516129032	0.5806451612903225	7604	7605.6	6	6.3	7	7.2	18.2	17	0.6	4.315376281738281e-05	0.11436748504638672
61	0	0.4464516129032258	0.032232247733669145	0.4258064516129032	0.5032258064516129	7604	7605.2	6	7.6	7	7.3	20.6	17	0.5	4.1961669921875e-05	0.11669373512268066
62	0	0.45225806451612904	0.04341796479584836	0.4258064516129032	0.5483870967741935	7604	7604.2	6	6.4	7	7.1	17.8	17	0.5	4.076957702636719e-05	0.11743044853210449
63	0	0.44129032258064516	0.021629747889342223	0.4258064516129032	0.4838709677419355	7604	7603.4	6	7.5	7	7.6	20.7	17	0.6	3.4332275390625e-05	0.11824560165405273
64	0	0.44451612903225807	0.029203794316790387	0.4258064516129032	0.5032258064516129	7604	7605.2	6	8.0	7	7.4	21.8	17	0.5	3.838539123535156e-05	0.10640168190002441
65	0	0.46064516129032257	0.04609179638578518	0.4258064516129032	0.5483870967741935	7604	7603.4	6	11.5	7	8.2	31.2	17	0.6	3.409385681152344e-05	0.12225651741027832
66	0	0.4458064516129032	0.031135299385841697	0.4258064516129032	0.5032258064516129	7604	7604.0	6	6.5	7	7.2	18.3	17	0.5	3.5762786865234375e-05	0.12695837020874023
67	0	0.4483870967741935	0.0352484861410264	0.4258064516129032	0.5354838709677419	7604	7604.4	6	6.1	7	7.2	17.6	17	0.6	3.8623809814453125e-05	0.11367297172546387
68	0	0.45741935483870966	0.039291328976993854	0.4258064516129032	0.5225806451612903	7604	7605.6	6	7.6	7	7.4	20.9	17	0.6	4.315376281738281e-05	0.11633777618408203
69	0	0.43612903225806454	0.020645161290322588	0.4258064516129032	0.4774193548387097	7604	7606.2	6	6.2	7	7.1	17.6	17	0.4	3.790855407714844e-05	0.12737393379211426
