gen	invalid	avg	std	min	max	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	avg_used_codons	best_ind_used_codons	structural_diversity	selection_time	generation_time
0	0	0.4967741935483872	5.551115123125783e-17	0.49677419354838714	0.49677419354838714	4486	4600.0	984	1022.0	13	13.0	3067.0	2991	1.0	0	0.6504702568054199
1	0	0.5025806451612904	0.017419354838709655	0.49677419354838714	0.5548387096774193	4486	4631.8	984	660.4	13	16.0	1969.1	2991	1.0	2.8848648071289062e-05	0.29697561264038086
2	0	0.503225806451613	0.011540996012902127	0.49677419354838714	0.5290322580645161	4486	4603.0	984	782.3	13	17.9	2332.1	2991	1.0	4.410743713378906e-05	0.4104804992675781
3	0	0.4935483870967743	0.008287246824945253	0.4774193548387097	0.5032258064516129	3050	4627.6	32	640.2	10	14.1	1912.2	96	1.0	3.695487976074219e-05	0.2894153594970703
4	0	0.49161290322580653	0.009481895778515539	0.4774193548387097	0.5032258064516129	4726	3784.2	85	439.7	25	14.7	1314.2	235	1.0	5.0067901611328125e-05	0.21506571769714355
5	0	0.49870967741935485	0.021014835451486868	0.4774193548387097	0.5483870967741935	4726	3622.6	85	334.0	25	13.3	999.3	235	1.0	5.1021575927734375e-05	0.13042521476745605
6	0	0.49161290322580653	0.009481895778515537	0.4774193548387097	0.5032258064516129	4726	3952.4	85	361.3	25	17.5	1075.6	235	1.0	3.695487976074219e-05	0.21356797218322754
7	0	0.4903225806451613	0.010795613245600976	0.4774193548387097	0.5032258064516129	4530	3780.6	3	333.6	4	13.1	997.5	7	1.0	3.933906555175781e-05	0.17885065078735352
8	0	0.48580645161290326	0.009146739921779265	0.4774193548387097	0.49677419354838714	2980	3761.8	4	243.8	5	14.3	726.6	8	1.0	4.3392181396484375e-05	0.13263177871704102
9	0	0.4870967741935484	0.013912166872805035	0.4774193548387097	0.5161290322580645	2990	3604.2	4	43.1	5	12.7	119.5	9	1.0	4.124641418457031e-05	0.10655474662780762
10	0	0.4774193548387097	0.0	0.4774193548387097	0.4774193548387097	4528	3617.8	3	24.8	4	9.1	67.9	7	0.9	4.6253204345703125e-05	0.08903098106384277
11	0	0.4832258064516129	0.012393143685353903	0.4774193548387097	0.5161290322580645	4528	3809.0	3	74.6	4	12.1	208.1	7	0.8	3.838539123535156e-05	0.17800140380859375
12	0	0.48451612903225805	0.010967741935483862	0.4774193548387097	0.5032258064516129	4528	3979.6	3	53.7	4	11.2	149.9	7	0.9	4.315376281738281e-05	0.15108132362365723
13	0	0.47935483870967743	0.005806451612903241	0.4774193548387097	0.49677419354838714	4528	3480.4	3	33.3	4	10.0	93.2	7	1.0	4.410743713378906e-05	0.12813663482666016
14	0	0.4774193548387097	0.0	0.4774193548387097	0.4774193548387097	4528	3472.4	3	14.6	4	7.3	39.3	7	0.9	4.1484832763671875e-05	0.10749316215515137
15	0	0.4832258064516129	0.012393143685353903	0.4774193548387097	0.5161290322580645	4528	3802.0	3	20.0	4	8.2	54.7	7	1.0	3.647804260253906e-05	0.12529778480529785
