gen	invalid	avg	std	min	max	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	avg_used_codons	best_ind_used_codons	structural_diversity	selection_time	generation_time
0	0	0.495943	0.0025396556853243	0.49250000000000005	0.5057	24	807.27	5	135.24	7	9.27	538.45	16	0.91	0	9.96313214302063
1	7	0.4951967741935483	0.0023494429270129137	0.49060000000000004	0.5049	1268	922.3655913978495	2	49.236559139784944	6	10.666666666666666	190.1505376344086	5	0.77	0.00018525123596191406	4.691406726837158
2	11	0.4940449438202247	0.0022692874313938248	0.49060000000000004	0.5035000000000001	1310	591.0898876404494	2	15.089887640449438	6	7.235955056179775	55.80898876404494	5	0.43	0.0001761913299560547	2.818230152130127
3	10	0.4937100000000001	0.0027103525805900366	0.49060000000000004	0.5057	17	423.8	2	3.4444444444444446	6	5.444444444444445	11.0	5	0.33	0.00017905235290527344	2.333275079727173
4	5	0.49318736842105265	0.002854958460579471	0.49050000000000005	0.5057	15	544.1578947368421	2	3.136842105263158	6	5.957894736842105	9.16842105263158	5	0.49	0.00018668174743652344	2.465131998062134
5	4	0.49260416666666673	0.0025788368125097584	0.49050000000000005	0.5049	15	592.25	2	3.0104166666666665	6	6.322916666666667	8.375	5	0.5	0.0001838207244873047	2.8363020420074463
6	6	0.4924404255319149	0.002962004753431043	0.4901	0.5057	17	455.06382978723406	2	2.351063829787234	6	6.085106382978723	6.24468085106383	5	0.44	0.00017499923706054688	2.5392487049102783
7	0	0.4921769999999999	0.0033089833786225003	0.4901	0.5049	17	365.87	2	4.18	6	6.13	13.59	5	0.36	0.0001785755157470703	2.9426980018615723
8	3	0.49229896907216497	0.003502885256863947	0.4899	0.5109	17	195.7835051546392	2	1.958762886597938	6	5.814432989690721	4.896907216494846	5	0.32	0.00017070770263671875	2.793583869934082
9	3	0.49268556701030924	0.0042689719588814195	0.4899	0.5109	17	183.24742268041237	2	2.2268041237113403	6	5.804123711340206	6.103092783505154	5	0.37	0.00017547607421875	2.7513225078582764
10	0	0.492844	0.004550567437144517	0.4899	0.514	17	191.97	2	2.21	6	5.82	5.81	5	0.39	0.00017309188842773438	2.97818660736084
11	0	0.49265299999999995	0.003948226310636224	0.4899	0.5035000000000001	17	192.66	2	1.92	6	5.79	4.78	5	0.27	0.00018286705017089844	2.7161331176757812
12	1	0.49218989898989896	0.0038903790926780512	0.4899	0.5109	17	131.88888888888889	2	1.9393939393939394	6	5.757575757575758	4.818181818181818	5	0.36	0.0001761913299560547	2.4106836318969727
13	0	0.492486	0.004265841534797099	0.4899	0.514	17	81.01	2	1.96	6	5.79	4.89	5	0.35	0.00017690658569335938	3.0319132804870605
14	0	0.49298299999999995	0.004642758985775594	0.48960000000000004	0.514	17	156.57	2	2.02	6	5.78	5.05	5	0.36	0.00017309188842773438	3.024064302444458
15	1	0.49229090909090906	0.0038143559475704216	0.48960000000000004	0.5093	17	107.82828282828282	2	1.9595959595959596	6	5.808080808080808	4.888888888888889	5	0.32	0.0001761913299560547	3.0565366744995117
16	0	0.492069	0.0032230946309408943	0.48960000000000004	0.5035000000000001	17	44.4	2	2.0	6	5.8	5.0	5	0.33	0.0001800060272216797	2.709866523742676
17	0	0.4918220000000001	0.0037484284707060946	0.48960000000000004	0.5087999999999999	17	31.88	2	1.95	6	5.86	4.88	5	0.26	0.00017499923706054688	2.4795315265655518
18	0	0.4921290000000001	0.004227039034596199	0.48960000000000004	0.5093	17	18.98	2	1.96	6	5.81	4.89	5	0.31	0.000186920166015625	3.0516865253448486
19	0	0.4924840000000002	0.004359764213807898	0.48960000000000004	0.5087999999999999	17	19.64	2	1.94	6	5.78	4.83	5	0.32	0.00017571449279785156	2.676389455795288
