gen	invalid	avg	std	min	max	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	avg_used_codons	best_ind_used_codons	structural_diversity	selection_time	generation_time
0	0	0.496203	0.0029331026235029684	0.4927	0.5127999999999999	19	810.57	5	135.82	7	9.42	540.64	13	0.94	0	4.854062080383301
1	7	0.49519892473118277	0.0028086844823184244	0.49139999999999995	0.5049	66	871.0537634408602	12	37.45161290322581	9	10.129032258064516	143.6021505376344	40	0.71	0.00019931793212890625	1.7899494171142578
2	11	0.4943033707865168	0.0023567950737857298	0.49139999999999995	0.5049	66	655.4606741573034	12	14.48314606741573	9	7.876404494382022	52.97752808988764	40	0.47	0.00019025802612304688	0.9361350536346436
3	8	0.4937945652173913	0.0021653578944285444	0.49139999999999995	0.5003	66	445.9021739130435	12	9.532608695652174	9	6.913043478260869	33.891304347826086	40	0.45	0.00032210350036621094	0.7836606502532959
4	12	0.49417613636363633	0.0030414931410179865	0.4907	0.5049	911	306.75	2	7.556818181818182	6	7.1022727272727275	25.5	5	0.46	0.00020074844360351562	0.7521834373474121
5	2	0.49389489795918357	0.0034242941310159243	0.49060000000000004	0.5105	66	266.7244897959184	12	6.908163265306122	10	7.469387755102041	22.959183673469386	40	0.57	0.0002028942108154297	0.7237887382507324
6	6	0.49443191489361693	0.0037299310576583847	0.4901	0.5078	54	292.2659574468085	9	8.319148936170214	11	8.159574468085106	27.5	31	0.69	0.00018143653869628906	0.7252004146575928
7	6	0.4944255319148935	0.003309654998096963	0.48929999999999996	0.5057	46	309.5851063829787	7	8.957446808510639	10	8.361702127659575	29.680851063829788	23	0.74	0.00019407272338867188	0.7952580451965332
8	3	0.4937969072164948	0.003143064812260732	0.48929999999999996	0.507	46	408.4020618556701	7	8.185567010309278	10	7.505154639175258	27.804123711340207	23	0.69	0.00017833709716796875	0.7636258602142334
9	1	0.49346262626262627	0.004181913579158779	0.48929999999999996	0.5208999999999999	46	470.4646464646465	7	6.090909090909091	10	7.222222222222222	20.01010101010101	23	0.53	0.00018262863159179688	0.701958179473877
10	2	0.4933377551020408	0.003531997044689938	0.48929999999999996	0.5054000000000001	46	474.5408163265306	7	3.8877551020408165	10	6.673469387755102	11.795918367346939	23	0.53	0.0001761913299560547	0.6426701545715332
11	1	0.49294343434343435	0.0036823949611264704	0.48860000000000003	0.5049	46	401.2828282828283	7	3.272727272727273	10	6.565656565656566	9.707070707070708	23	0.51	0.0001766681671142578	0.6283366680145264
12	0	0.493389	0.007786435577335758	0.48850000000000005	0.5582	50	328.32	8	4.06	11	7.15	12.56	27	0.5	0.00017189979553222656	0.6204698085784912
13	1	0.49382929292929284	0.007329534174640486	0.48850000000000005	0.5553	50	303.42424242424244	8	4.202020202020202	11	7.171717171717172	13.02020202020202	27	0.63	0.0001914501190185547	0.6886141300201416
14	3	0.49218247422680406	0.003609009639670231	0.48850000000000005	0.5057	50	227.02061855670104	8	4.608247422680412	11	7.484536082474227	14.587628865979381	27	0.51	0.00017523765563964844	0.6178202629089355
