gen	invalid	avg	std	min	max	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	avg_used_codons	best_ind_used_codons	structural_diversity	selection_time	generation_time
0	0	0.49607699999999993	0.002771997655121672	0.4919	0.5057	7	808.37	2	135.39	6	9.34	539.19	5	0.92	0	4.923508167266846
1	9	0.4951747252747252	0.0024098056739215437	0.49150000000000005	0.5062	30	933.7802197802198	2	38.64835164835165	6	10.835164835164836	147.57142857142858	5	0.77	0.00017333030700683594	1.7599265575408936
2	10	0.49424111111111113	0.0020544204072868114	0.4907	0.5049	1233	710.4666666666667	2	19.466666666666665	6	8.666666666666666	72.44444444444444	5	0.61	0.0001804828643798828	1.0872092247009277
3	10	0.49426000000000003	0.002779480367103012	0.4907	0.5057	1233	514.9333333333333	2	10.61111111111111	6	7.155555555555556	37.333333333333336	5	0.59	0.0001811981201171875	0.798560380935669
4	4	0.492728125	0.001683541847131107	0.4897	0.5002	30	497.28125	2	3.8229166666666665	6	6.21875	12.0	5	0.45	0.0001811981201171875	0.6419947147369385
5	3	0.4938350515463917	0.0033524276858860817	0.4897	0.5062	30	472.0412371134021	2	2.783505154639175	6	6.216494845360825	8.103092783505154	5	0.58	0.00018453598022460938	0.6246609687805176
6	1	0.49344949494949497	0.0036970196497149613	0.4897	0.5114000000000001	30	495.25252525252523	2	2.8282828282828283	6	6.111111111111111	8.494949494949495	5	0.53	0.0001838207244873047	0.6503572463989258
7	2	0.49245	0.003227409715141189	0.4897	0.5109	37	336.55102040816325	2	2.489795918367347	6	6.061224489795919	6.969387755102041	5	0.48	0.00017380714416503906	0.633246898651123
8	0	0.491878	0.002706642939140656	0.4897	0.502	37	258.12	2	2.17	6	5.96	5.76	5	0.43	0.0001811981201171875	0.6273155212402344
9	0	0.49207999999999996	0.003342633692165495	0.4897	0.502	37	181.31	2	1.89	6	5.76	4.77	5	0.27	0.00018024444580078125	0.6181502342224121
10	0	0.492117	0.003133306719745124	0.4897	0.5003	37	139.4	2	1.91	6	5.74	4.82	5	0.3	0.000186920166015625	0.6322157382965088
11	0	0.491735	0.0029105111234970283	0.4897	0.5003	37	137.13	2	1.91	6	5.77	4.81	5	0.26	0.00017595291137695312	0.6334366798400879
12	0	0.49173599999999995	0.003306403484150102	0.4897	0.5071	37	118.34	2	2.01	6	5.9	5.09	5	0.29	0.00017905235290527344	0.6276514530181885
13	0	0.49167500000000003	0.002980549445991453	0.4897	0.5003	37	103.35	2	2.02	6	5.9	5.13	5	0.27	0.0001819133758544922	0.6093401908874512
14	1	0.49161818181818184	0.002891449031592231	0.4897	0.5049	37	122.86868686868686	2	1.8686868686868687	6	5.717171717171717	4.696969696969697	5	0.25	0.0001785755157470703	0.652083158493042
15	1	0.4919434343434343	0.003976424504708815	0.4897	0.5114000000000001	37	124.1919191919192	2	1.9090909090909092	6	5.858585858585859	4.808080808080808	5	0.2	0.000194549560546875	0.5862617492675781
16	0	0.49153499999999994	0.0031780929816479456	0.4897	0.5049	37	93.29	2	1.93	6	5.82	4.9	5	0.25	0.00018262863159179688	0.5858335494995117
