gen	invalid	avg	std	min	max	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	avg_used_codons	best_ind_used_codons	structural_diversity	selection_time	generation_time
0	0	0.496098	0.002747980349274724	0.49129999999999996	0.5049	13	810.43	3	135.84	7	9.39	540.57	9	0.92	0	4.884070634841919
1	7	0.4953494623655914	0.003132061867030439	0.49129999999999996	0.5163	13	936.9569892473119	3	46.72043010752688	7	10.46236559139785	180.48387096774192	9	0.75	0.0001800060272216797	2.0907063484191895
2	8	0.49528043478260864	0.003162767057994943	0.49129999999999996	0.5057	13	787.1086956521739	3	19.641304347826086	7	8.695652173913043	73.02173913043478	9	0.67	0.00020051002502441406	1.1537525653839111
3	13	0.4948264367816092	0.0034252765563356725	0.49129999999999996	0.5057	13	729.9540229885057	3	9.74712643678161	7	7.471264367816092	34.32183908045977	9	0.56	0.00019979476928710938	0.7986090183258057
4	6	0.49355957446808524	0.0020942839709164225	0.4907	0.5003	9	806.2340425531914	2	4.76595744680851	6	6.425531914893617	15.787234042553191	5	0.48	0.00018548965454101562	0.6735105514526367
5	8	0.4937141304347827	0.0032326655282861236	0.49050000000000005	0.5057	1438	573.0108695652174	3	3.858695652173913	7	6.478260869565218	12.108695652173912	9	0.55	0.0002009868621826172	0.6811888217926025
6	4	0.4934947916666665	0.0034605626286194	0.4858	0.5049	1424	380.8020833333333	4	3.5104166666666665	6	6.645833333333333	10.5	13	0.59	0.0002086162567138672	0.6264660358428955
7	5	0.49348526315789465	0.003493963769915875	0.4858	0.5049	1424	538.1473684210526	4	3.610526315789474	6	6.663157894736842	10.926315789473684	13	0.67	0.0001842975616455078	0.6806097030639648
8	5	0.49276631578947366	0.0033469738264608247	0.4857	0.5049	28	511.9789473684211	4	3.336842105263158	6	6.663157894736842	9.68421052631579	13	0.54	0.00020003318786621094	0.6001176834106445
9	5	0.4926547368421052	0.0038528668320465887	0.4857	0.5049	28	459.93684210526317	4	5.147368421052631	6	6.968421052631579	16.842105263157894	13	0.59	0.0001819133758544922	0.6544408798217773
10	5	0.49409894736842097	0.0051205570160993835	0.4857	0.5057	51	451.7684210526316	4	3.705263157894737	6	6.810526315789474	10.905263157894737	13	0.71	0.00020051002502441406	0.6637251377105713
11	4	0.492603125	0.004621675677468972	0.4857	0.5049	1427	570.0729166666666	4	4.010416666666667	6	6.875	12.0625	13	0.63	0.00018835067749023438	0.6378011703491211
12	2	0.49223469387755114	0.005842789067728055	0.48229999999999995	0.5101	23	604.8979591836735	4	4.040816326530612	7	6.744897959183674	12.020408163265307	11	0.66	0.00021409988403320312	0.651911735534668
13	2	0.4904285714285713	0.005271931838152156	0.48229999999999995	0.5057	23	511.2959183673469	4	4.112244897959184	7	6.673469387755102	12.479591836734693	11	0.56	0.00017952919006347656	0.611478328704834
